pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,15,100000,0,1000,2,2,100,5,BFB,1000,0.824539,43.234896
10,1,15,100000,0,1000,2,2,5000,5,BFB,1000,0.314418,38.067823
10,1,15,100000,0,1000,2,2,500,5,BFB,1000,0.373525,36.734158
10,1,15,100000,0,1000,2,2,700,5,BFB,1000,0.346254,35.944065
10,1,15,100000,0,1000,3,2,1000,5,BFB,1000,0.335695,36.408585
10,1,15,100000,0,1000,3,2,100,5,BFB,1000,0.819519,43.234896
10,1,15,100000,0,1000,3,2,5000,5,BFB,1000,0.313913,38.067823
10,1,15,100000,0,1000,3,2,500,5,BFB,1000,0.373985,36.734158
10,1,15,100000,0,1000,3,2,700,5,BFB,1000,0.34664,35.944065
10,1,15,10000,0,1000,1,2,1000,5,BFB,1000,0.023167,34.935742
10,1,15,10000,0,1000,1,2,100,5,BFB,1000,0.024337,37.334637
10,1,15,10000,0,1000,1,2,5000,5,BFB,1000,0.024224,33.581214
10,1,15,10000,0,1000,1,2,500,5,BFB,1000,0.022487,37.583408
10,1,15,10000,0,1000,1,2,700,5,BFB,1000,0.022685,35.577203
10,1,15,10000,0,1000,2,2,1000,5,BFB,1000,0.023132,34.935742
10,1,15,10000,0,1000,2,2,100,5,BFB,1000,0.024467,37.334637
10,1,15,10000,0,1000,2,2,5000,5,BFB,1000,0.0242,33.581214
10,1,15,10000,0,1000,2,2,500,5,BFB,1000,0.022534,37.583408
10,1,15,10000,0,1000,2,2,700,5,BFB,1000,0.022821,35.577203
10,1,15,10000,0,1000,3,2,1000,5,BFB,1000,0.023103,34.935742
10,1,15,10000,0,1000,3,2,100,5,BFB,1000,0.02439,37.334637
10,1,15,10000,0,1000,3,2,5000,5,BFB,1000,0.054878,33.581214
10,1,15,10000,0,1000,3,2,500,5,BFB,1000,0.022573,37.583408
10,1,15,10000,0,1000,3,2,700,5,BFB,1000,0.022787,35.577203
10,1,15,1000,0,1000,1,2,1000,5,BFB,1000,0.001859,35.806492
10,1,15,1000,0,1000,1,2,100,5,BFB,1000,0.001835,35.856923
10,1,15,1000,0,1000,1,2,5000,5,BFB,1000,0.00186,35.806492
10,1,15,1000,0,1000,1,2,500,5,BFB,1000,0.001862,35.598686
10,1,15,1000,0,1000,1,2,700,5,BFB,1000,0.001859,35.42988
10,1,15,1000,0,1000,2,2,1000,5,BFB,1000,0.00186,35.806492
10,1,15,1000,0,1000,2,2,100,5,BFB,1000,0.001831,35.856923
10,1,15,1000,0,1000,2,2,5000,5,BFB,1000,0.001865,35.806492
10,1,15,1000,0,1000,2,2,500,5,BFB,1000,0.001865,35.598686
10,1,15,1000,0,1000,2,2,700,5,BFB,1000,0.001863,35.42988
10,1,15,1000,0,1000,3,2,1000,5,BFB,1000,0.00186,35.806492
10,1,15,1000,0,1000,3,2,100,5,BFB,1000,0.001836,35.856923
10,1,15,1000,0,1000,3,2,5000,5,BFB,1000,0.003952,35.806492
10,1,15,1000,0,1000,3,2,500,5,BFB,1000,0.001861,35.598686
10,1,15,1000,0,1000,3,2,700,5,BFB,1000,0.001864,35.42988
10,1,15,15000,0,1000,1,2,1000,5,BFB,1000,0.035706,36.559202
10,1,15,15000,0,1000,1,2,100,5,BFB,1000,0.040716,37.529283
10,1,15,15000,0,1000,1,2,5000,5,BFB,1000,0.038025,32.754577
10,1,15,15000,0,1000,1,2,500,5,BFB,1000,0.03565,39.062431
10,1,15,15000,0,1000,1,2,700,5,BFB,1000,0.035563,38.46903
10,1,15,15000,0,1000,2,2,1000,5,BFB,1000,0.035774,36.559202
10,1,15,15000,0,1000,2,2,100,5,BFB,1000,0.040838,37.529283
10,1,15,15000,0,1000,2,2,5000,5,BFB,1000,0.038172,32.754577
10,1,15,15000,0,1000,2,2,500,5,BFB,1000,0.035762,39.062431
10,1,15,15000,0,1000,2,2,700,5,BFB,1000,0.035595,38.46903
10,1,15,15000,0,1000,3,2,1000,5,BFB,1000,0.035852,36.559202
10,1,15,15000,0,1000,3,2,100,5,BFB,1000,0.040972,37.529283
10,1,15,15000,0,1000,3,2,5000,5,BFB,1000,0.08635,32.754577
10,1,15,15000,0,1000,3,2,500,5,BFB,1000,0.035661,39.062431
10,1,15,15000,0,1000,3,2,700,5,BFB,1000,0.035519,38.46903
10,1,15,25000,0,1000,1,2,1000,5,BFB,1000,0.064052,38.937097
10,1,15,25000,0,1000,1,2,100,5,BFB,1000,0.085159,39.523678
10,1,15,25000,0,1000,1,2,5000,5,BFB,1000,0.066761,32.249828
10,1,15,25000,0,1000,1,2,500,5,BFB,1000,0.066008,39.464733
10,1,15,25000,0,1000,1,2,700,5,BFB,1000,0.064644,39.602301
10,1,15,25000,0,1000,2,2,1000,5,BFB,1000,0.064317,38.937097
10,1,15,25000,0,1000,2,2,100,5,BFB,1000,0.085456,39.523678
10,1,15,25000,0,1000,2,2,5000,5,BFB,1000,0.148996,32.249828
10,1,15,25000,0,1000,2,2,500,5,BFB,1000,0.066068,39.464733
10,1,15,25000,0,1000,2,2,700,5,BFB,1000,0.06493,39.602301
10,1,15,25000,0,1000,3,2,1000,5,BFB,1000,0.064295,38.937097
10,1,15,25000,0,1000,3,2,100,5,BFB,1000,0.085194,39.523678
10,1,15,25000,0,1000,3,2,5000,5,BFB,1000,0.066952,32.249828
10,1,15,25000,0,1000,3,2,500,5,BFB,1000,0.066203,39.464733
10,1,15,25000,0,1000,3,2,700,5,BFB,1000,0.06502,39.602301
10,1,15,50000,0,1000,1,2,1000,5,BFB,1000,0.147943,39.401244
10,1,15,50000,0,1000,1,2,100,5,BFB,1000,0.259237,42.451918
10,1,15,50000,0,1000,1,2,5000,5,BFB,1000,0.142381,32.590831
10,1,15,50000,0,1000,1,2,500,5,BFB,1000,0.153998,36.536184
10,1,15,50000,0,1000,1,2,700,5,BFB,1000,0.150709,38.204903
10,1,15,50000,0,1000,2,2,1000,5,BFB,1000,0.14819,39.401244
10,1,15,50000,0,1000,2,2,100,5,BFB,1000,0.26246,42.451918
10,1,15,50000,0,1000,2,2,5000,5,BFB,1000,0.142443,32.590831
10,1,15,50000,0,1000,2,2,500,5,BFB,1000,0.154362,36.536184
10,1,15,50000,0,1000,2,2,700,5,BFB,1000,0.150701,38.204903
10,1,15,50000,0,1000,3,2,1000,5,BFB,1000,0.148015,39.401244
10,1,15,50000,0,1000,3,2,100,5,BFB,1000,0.260582,42.451918
10,1,15,50000,0,1000,3,2,5000,5,BFB,1000,0.14307,32.590831
10,1,15,50000,0,1000,3,2,500,5,BFB,1000,0.154392,36.536184
10,1,15,50000,0,1000,3,2,700,5,BFB,1000,0.150455,38.204903
10,1,15,5000,0,1000,1,2,1000,5,BFB,1000,0.011117,33.5824
10,1,15,5000,0,1000,1,2,100,5,BFB,1000,0.010795,38.91478
10,1,15,5000,0,1000,1,2,5000,5,BFB,1000,0.011183,33.700581
10,1,15,5000,0,1000,1,2,500,5,BFB,1000,0.010837,33.775001
10,1,15,5000,0,1000,1,2,700,5,BFB,1000,0.010985,33.866472
10,1,15,5000,0,1000,2,2,1000,5,BFB,1000,0.011135,33.5824
10,1,15,5000,0,1000,2,2,100,5,BFB,1000,0.010764,38.91478
10,1,15,5000,0,1000,2,2,5000,5,BFB,1000,0.011224,33.700581
10,1,15,5000,0,1000,2,2,500,5,BFB,1000,0.01087,33.775001
10,1,15,5000,0,1000,2,2,700,5,BFB,1000,0.010993,33.866472
10,1,15,5000,0,1000,3,2,1000,5,BFB,1000,0.01115,33.5824
10,1,15,5000,0,1000,3,2,100,5,BFB,1000,0.010761,38.91478
10,1,15,5000,0,1000,3,2,5000,5,BFB,1000,0.02493,33.700581
10,1,15,5000,0,1000,3,2,500,5,BFB,1000,0.010875,33.775001
10,1,15,5000,0,1000,3,2,700,5,BFB,1000,0.010992,33.866472
10,1,15,75000,0,1000,1,2,1000,5,BFB,1000,0.237363,37.973824
10,1,15,75000,0,1000,1,2,100,5,BFB,1000,0.505726,43.117852
10,1,15,75000,0,1000,1,2,5000,5,BFB,1000,0.224863,35.684598
10,1,15,75000,0,1000,1,2,500,5,BFB,1000,0.256076,36.146994
10,1,15,75000,0,1000,1,2,700,5,BFB,1000,0.243523,35.949839
10,1,15,75000,0,1000,2,2,1000,5,BFB,1000,0.237875,37.973824
10,1,15,75000,0,1000,2,2,100,5,BFB,1000,0.51289,43.117852
10,1,15,75000,0,1000,2,2,5000,5,BFB,1000,0.225003,35.684598
10,1,15,75000,0,1000,2,2,500,5,BFB,1000,0.256621,36.146994
10,1,15,75000,0,1000,2,2,700,5,BFB,1000,0.243394,35.949839
10,1,15,75000,0,1000,3,2,1000,5,BFB,1000,0.238428,37.973824
10,1,15,75000,0,1000,3,2,100,5,BFB,1000,0.509516,43.117852
10,1,15,75000,0,1000,3,2,5000,5,BFB,1000,0.225189,35.684598
10,1,15,75000,0,1000,3,2,500,5,BFB,1000,0.255753,36.146994
10,1,15,75000,0,1000,3,2,700,5,BFB,1000,0.2437,35.949839
10,1,5,100000,0,1000,1,2,1000,5,BFB,1000,0.335592,35.644081
10,1,5,100000,0,1000,1,2,100,5,BFB,1000,1.732492,44.099394
10,1,5,100000,0,1000,1,2,5000,5,BFB,1000,0.326744,38.183784
10,1,5,100000,0,1000,1,2,500,5,BFB,1000,0.371075,37.080951
10,1,5,100000,0,1000,1,2,700,5,BFB,1000,0.346808,35.862147
10,1,5,100000,0,1000,2,2,1000,5,BFB,1000,0.336119,35.644081
10,1,5,100000,0,1000,2,2,100,5,BFB,1000,0.815261,44.099394
10,1,5,100000,0,1000,2,2,5000,5,BFB,1000,0.327802,38.183784
10,1,5,100000,0,1000,2,2,500,5,BFB,1000,0.372255,37.080951
10,1,5,100000,0,1000,2,2,700,5,BFB,1000,0.347303,35.862147
10,1,5,100000,0,1000,3,2,1000,5,BFB,1000,0.335279,35.644081
10,1,5,100000,0,1000,3,2,100,5,BFB,1000,0.815799,44.099394
10,1,5,100000,0,1000,3,2,5000,5,BFB,1000,0.328458,38.183784
10,1,5,100000,0,1000,3,2,500,5,BFB,1000,0.372728,37.080951
10,1,5,100000,0,1000,3,2,700,5,BFB,1000,0.346881,35.862147
10,1,5,10000,0,1000,1,2,1000,5,BFB,1000,0.024153,34.188141
10,1,5,10000,0,1000,1,2,100,5,BFB,1000,0.024889,37.311229
10,1,5,10000,0,1000,1,2,5000,5,BFB,1000,0.026647,32.580154
10,1,5,10000,0,1000,1,2,500,5,BFB,1000,0.0232,37.909652
10,1,5,10000,0,1000,1,2,700,5,BFB,1000,0.023535,35.29961
10,1,5,10000,0,1000,2,2,1000,5,BFB,1000,0.024251,34.188141
10,1,5,10000,0,1000,2,2,100,5,BFB,1000,0.024938,37.311229
10,1,5,10000,0,1000,2,2,5000,5,BFB,1000,0.026652,32.580154
10,1,5,10000,0,1000,2,2,500,5,BFB,1000,0.023183,37.909652
10,1,5,10000,0,1000,2,2,700,5,BFB,1000,0.023576,35.29961
10,1,5,10000,0,1000,3,2,1000,5,BFB,1000,0.024215,34.188141
10,1,5,10000,0,1000,3,2,100,5,BFB,1000,0.025036,37.311229
10,1,5,10000,0,1000,3,2,5000,5,BFB,1000,0.026646,32.580154
10,1,5,10000,0,1000,3,2,500,5,BFB,1000,0.023145,37.909652
10,1,5,10000,0,1000,3,2,700,5,BFB,1000,0.02356,35.29961
10,1,5,1000,0,1000,1,2,1000,5,BFB,1000,0.002006,34.209755
10,1,5,1000,0,1000,1,2,100,5,BFB,1000,0.001861,36.227673
10,1,5,1000,0,1000,1,2,5000,5,BFB,1000,0.002004,34.209755
10,1,5,1000,0,1000,1,2,500,5,BFB,1000,0.002006,34.281659
10,1,5,1000,0,1000,1,2,700,5,BFB,1000,0.002025,34.128796
10,1,5,1000,0,1000,2,2,1000,5,BFB,1000,0.002003,34.209755
10,1,5,1000,0,1000,2,2,100,5,BFB,1000,0.001864,36.227673
10,1,5,1000,0,1000,2,2,5000,5,BFB,1000,0.002013,34.209755
10,1,5,1000,0,1000,2,2,500,5,BFB,1000,0.002003,34.281659
10,1,5,1000,0,1000,2,2,700,5,BFB,1000,0.002006,34.128796
10,1,5,1000,0,1000,3,2,1000,5,BFB,1000,0.004258,34.209755
10,1,5,1000,0,1000,3,2,100,5,BFB,1000,0.001869,36.227673
10,1,5,1000,0,1000,3,2,5000,5,BFB,1000,0.002005,34.209755
10,1,5,1000,0,1000,3,2,500,5,BFB,1000,0.002013,34.281659
10,1,5,1000,0,1000,3,2,700,5,BFB,1000,0.002015,34.128796
10,1,5,15000,0,1000,1,2,1000,5,BFB,1000,0.037008,35.441557
10,1,5,15000,0,1000,1,2,100,5,BFB,1000,0.04163,37.51683
10,1,5,15000,0,1000,1,2,5000,5,BFB,1000,0.041437,32.626196
10,1,5,15000,0,1000,1,2,500,5,BFB,1000,0.037075,39.037346
10,1,5,15000,0,1000,1,2,700,5,BFB,1000,0.036747,38.206676
10,1,5,15000,0,1000,2,2,1000,5,BFB,1000,0.037149,35.441557
10,1,5,15000,0,1000,2,2,100,5,BFB,1000,0.041822,37.51683
10,1,5,15000,0,1000,2,2,5000,5,BFB,1000,0.04148,32.626196
10,1,5,15000,0,1000,2,2,500,5,BFB,1000,0.036844,39.037346
10,1,5,15000,0,1000,2,2,700,5,BFB,1000,0.036788,38.206676
10,1,5,15000,0,1000,3,2,1000,5,BFB,1000,0.037037,35.441557
10,1,5,15000,0,1000,3,2,100,5,BFB,1000,0.041785,37.51683
10,1,5,15000,0,1000,3,2,5000,5,BFB,1000,0.04151,32.626196
10,1,5,15000,0,1000,3,2,500,5,BFB,1000,0.03695,39.037346
10,1,5,15000,0,1000,3,2,700,5,BFB,1000,0.036667,38.206676
10,1,5,25000,0,1000,1,2,1000,5,BFB,1000,0.066547,39.153557
10,1,5,25000,0,1000,1,2,100,5,BFB,1000,0.08615,39.374055
10,1,5,25000,0,1000,1,2,5000,5,BFB,1000,0.071453,32.734608
10,1,5,25000,0,1000,1,2,500,5,BFB,1000,0.067769,38.978818
10,1,5,25000,0,1000,1,2,700,5,BFB,1000,0.066768,39.501793
10,1,5,25000,0,1000,2,2,1000,5,BFB,1000,0.066399,39.153557
10,1,5,25000,0,1000,2,2,100,5,BFB,1000,0.086318,39.374055
10,1,5,25000,0,1000,2,2,5000,5,BFB,1000,0.071568,32.734608
10,1,5,25000,0,1000,2,2,500,5,BFB,1000,0.067841,38.978818
10,1,5,25000,0,1000,2,2,700,5,BFB,1000,0.067171,39.501793
10,1,5,25000,0,1000,3,2,1000,5,BFB,1000,0.066495,39.153557
10,1,5,25000,0,1000,3,2,100,5,BFB,1000,0.086257,39.374055
10,1,5,25000,0,1000,3,2,5000,5,BFB,1000,0.07126,32.734608
10,1,5,25000,0,1000,3,2,500,5,BFB,1000,0.067721,38.978818
10,1,5,25000,0,1000,3,2,700,5,BFB,1000,0.066861,39.501793
10,1,5,50000,0,1000,1,2,1000,5,BFB,1000,0.152032,39.221784
10,1,5,50000,0,1000,1,2,100,5,BFB,1000,0.260645,42.281915
10,1,5,50000,0,1000,1,2,5000,5,BFB,1000,0.14872,33.17966
10,1,5,50000,0,1000,1,2,500,5,BFB,1000,0.154546,36.559518
10,1,5,50000,0,1000,1,2,700,5,BFB,1000,0.151778,37.640288
10,1,5,50000,0,1000,2,2,1000,5,BFB,1000,0.151918,39.221784
10,1,5,50000,0,1000,2,2,100,5,BFB,1000,0.263589,42.281915
10,1,5,50000,0,1000,2,2,5000,5,BFB,1000,0.148879,33.17966
10,1,5,50000,0,1000,2,2,500,5,BFB,1000,0.154729,36.559518
10,1,5,50000,0,1000,2,2,700,5,BFB,1000,0.152149,37.640288
10,1,5,50000,0,1000,3,2,1000,5,BFB,1000,0.151852,39.221784
10,1,5,50000,0,1000,3,2,100,5,BFB,1000,0.262016,42.281915
10,1,5,50000,0,1000,3,2,5000,5,BFB,1000,0.148928,33.17966
10,1,5,50000,0,1000,3,2,500,5,BFB,1000,0.154947,36.559518
10,1,5,50000,0,1000,3,2,700,5,BFB,1000,0.152163,37.640288
10,1,5,5000,0,1000,1,2,1000,5,BFB,1000,0.011785,33.470532
10,1,5,5000,0,1000,1,2,100,5,BFB,1000,0.01096,38.246774
10,1,5,5000,0,1000,1,2,5000,5,BFB,1000,0.012298,32.639821
10,1,5,5000,0,1000,1,2,500,5,BFB,1000,0.011173,34.597342
10,1,5,5000,0,1000,1,2,700,5,BFB,1000,0.0115,33.924861
10,1,5,5000,0,1000,2,2,1000,5,BFB,1000,0.011817,33.470532
10,1,5,5000,0,1000,2,2,100,5,BFB,1000,0.011008,38.246774
10,1,5,5000,0,1000,2,2,5000,5,BFB,1000,0.012314,32.639821
10,1,5,5000,0,1000,2,2,500,5,BFB,1000,0.011208,34.597342
10,1,5,5000,0,1000,2,2,700,5,BFB,1000,0.011565,33.924861
10,1,5,5000,0,1000,3,2,1000,5,BFB,1000,0.01181,33.470532
10,1,5,5000,0,1000,3,2,100,5,BFB,1000,0.011008,38.246774
10,1,5,5000,0,1000,3,2,5000,5,BFB,1000,0.012326,32.639821
10,1,5,5000,0,1000,3,2,500,5,BFB,1000,0.011433,34.597342
10,1,5,5000,0,1000,3,2,700,5,BFB,1000,0.011549,33.924861
10,1,5,75000,0,1000,1,2,1000,5,BFB,1000,0.241201,37.487254
10,1,5,75000,0,1000,1,2,100,5,BFB,1000,0.503977,43.52142
10,1,5,75000,0,1000,1,2,5000,5,BFB,1000,0.233151,35.469195
10,1,5,75000,0,1000,1,2,500,5,BFB,1000,0.254613,36.290136
10,1,5,75000,0,1000,1,2,700,5,BFB,1000,0.244579,36.078537
10,1,5,75000,0,1000,2,2,1000,5,BFB,1000,0.242028,37.487254
