pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,5,75000,0,1000,2,2,5000,5,BFB,1000,0.219307,32.318769
10,1,5,75000,0,1000,2,2,500,5,BFB,1000,0.199246,34.057593
10,1,5,75000,0,1000,2,2,700,5,BFB,1000,0.197113,33.572714
10,1,5,75000,0,1000,3,2,1000,5,BFB,1000,0.195926,33.316858
10,1,5,75000,0,1000,3,2,100,5,BFB,1000,0.908773,35.477832
10,1,5,75000,0,1000,3,2,5000,5,BFB,1000,0.219151,32.318769
10,1,5,75000,0,1000,3,2,500,5,BFB,1000,0.200472,34.057593
10,1,5,75000,0,1000,3,2,700,5,BFB,1000,0.19736,33.572714
10,1,10,100000,0,1000,NA,NA,NA,5,UCT,1000,0.309491,32.103511
10,1,10,10000,0,1000,NA,NA,NA,5,UCT,1000,0.023738,32.597314
10,1,10,1000,0,1000,NA,NA,NA,5,UCT,1000,0.001783,35.041154
10,1,10,15000,0,1000,NA,NA,NA,5,UCT,1000,0.037385,32.284041
10,1,10,25000,0,1000,NA,NA,NA,5,UCT,1000,0.065863,32.149043
10,1,10,50000,0,1000,NA,NA,NA,5,UCT,1000,0.143479,32.080327
10,1,10,5000,0,1000,NA,NA,NA,5,UCT,1000,0.010921,33.16922
10,1,10,75000,0,1000,NA,NA,NA,5,UCT,1000,0.225112,32.121884
10,1,15,100000,0,1000,NA,NA,NA,5,UCT,1000,0.302683,32.109712
10,1,15,10000,0,1000,NA,NA,NA,5,UCT,1000,0.022869,33.558326
10,1,15,1000,0,1000,NA,NA,NA,5,UCT,1000,0.001782,35.502707
10,1,15,15000,0,1000,NA,NA,NA,5,UCT,1000,0.036169,32.706086
10,1,15,25000,0,1000,NA,NA,NA,5,UCT,1000,0.063704,32.334484
10,1,15,50000,0,1000,NA,NA,NA,5,UCT,1000,0.139237,32.110398
10,1,15,5000,0,1000,NA,NA,NA,5,UCT,1000,0.010826,33.566373
10,1,15,75000,0,1000,NA,NA,NA,5,UCT,1000,0.219077,32.108268
10,1,5,100000,0,1000,NA,NA,NA,5,UCT,1000,0.327964,32.08193
10,1,5,10000,0,1000,NA,NA,NA,5,UCT,1000,0.025648,32.43107
10,1,5,1000,0,1000,NA,NA,NA,5,UCT,1000,0.001899,34.191292
10,1,5,15000,0,1000,NA,NA,NA,5,UCT,1000,0.040255,32.249994
10,1,5,25000,0,1000,NA,NA,NA,5,UCT,1000,0.070971,32.161031
10,1,5,50000,0,1000,NA,NA,NA,5,UCT,1000,0.152869,32.146516
10,1,5,5000,0,1000,NA,NA,NA,5,UCT,1000,0.011744,32.573821
10,1,5,75000,0,1000,NA,NA,NA,5,UCT,1000,0.239439,32.194913
