pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,15,50000,0,1000,1,2,100,5,BFB,1000,0.141691,36.666532
10,1,15,50000,0,1000,1,2,5000,5,BFB,1000,0.153222,33.436821
10,1,15,50000,0,1000,1,2,500,5,BFB,1000,0.147799,35.647068
10,1,15,50000,0,1000,1,2,700,5,BFB,1000,0.149012,34.778996
10,1,15,50000,0,1000,2,2,1000,5,BFB,1000,0.150391,34.167856
10,1,15,50000,0,1000,2,2,100,5,BFB,1000,0.147221,36.39366
10,1,15,50000,0,1000,2,2,5000,5,BFB,1000,0.154791,33.293372
10,1,15,50000,0,1000,2,2,500,5,BFB,1000,0.152183,35.144933
10,1,15,50000,0,1000,2,2,700,5,BFB,1000,0.15208,35.052665
10,1,15,50000,0,1000,3,2,1000,5,BFB,1000,0.146444,34.363334
10,1,15,50000,0,1000,3,2,100,5,BFB,1000,0.140865,36.38942
10,1,15,50000,0,1000,3,2,5000,5,BFB,1000,0.153066,33.267804
10,1,15,50000,0,1000,3,2,500,5,BFB,1000,0.146409,35.46971
10,1,15,50000,0,1000,3,2,700,5,BFB,1000,0.146737,34.889439
10,1,15,5000,0,1000,1,2,1000,5,BFB,1000,0.011825,34.335811
10,1,15,5000,0,1000,1,2,100,5,BFB,1000,0.013474,36.266844
10,1,15,5000,0,1000,1,2,5000,5,BFB,1000,0.011251,33.631929
10,1,15,5000,0,1000,1,2,500,5,BFB,1000,0.012511,35.530296
10,1,15,5000,0,1000,1,2,700,5,BFB,1000,0.01223,35.263978
10,1,15,5000,0,1000,2,2,1000,5,BFB,1000,0.0121,34.348988
10,1,15,5000,0,1000,2,2,100,5,BFB,1000,0.013871,36.26782
10,1,15,5000,0,1000,2,2,5000,5,BFB,1000,0.011495,33.631929
10,1,15,5000,0,1000,2,2,500,5,BFB,1000,0.01244,35.602549
10,1,15,5000,0,1000,2,2,700,5,BFB,1000,0.012151,34.88837
10,1,15,5000,0,1000,3,2,1000,5,BFB,1000,0.011832,34.388424
10,1,15,5000,0,1000,3,2,100,5,BFB,1000,0.013581,36.612736
10,1,15,5000,0,1000,3,2,5000,5,BFB,1000,0.011225,33.631929
10,1,15,5000,0,1000,3,2,500,5,BFB,1000,0.012292,35.4401
10,1,15,5000,0,1000,3,2,700,5,BFB,1000,0.012188,35.07753
10,1,15,75000,0,1000,1,2,1000,5,BFB,1000,0.224356,34.270714
10,1,15,75000,0,1000,1,2,100,5,BFB,1000,0.219322,36.58479
10,1,15,75000,0,1000,1,2,5000,5,BFB,1000,0.232397,33.301005
10,1,15,75000,0,1000,1,2,500,5,BFB,1000,0.221651,35.512847
10,1,15,75000,0,1000,1,2,700,5,BFB,1000,0.225507,34.973349
10,1,15,75000,0,1000,2,2,1000,5,BFB,1000,0.224321,34.09417
10,1,15,75000,0,1000,2,2,100,5,BFB,1000,0.216437,36.559099
10,1,15,75000,0,1000,2,2,5000,5,BFB,1000,0.234986,33.307814
10,1,15,75000,0,1000,2,2,500,5,BFB,1000,0.224005,35.359026
10,1,15,75000,0,1000,2,2,700,5,BFB,1000,0.224644,34.88489
10,1,15,75000,0,1000,3,2,1000,5,BFB,1000,0.219836,34.15178
10,1,15,75000,0,1000,3,2,5000,5,BFB,1000,0.230944,33.227426
10,1,15,75000,0,1000,3,2,500,5,BFB,1000,0.220467,35.533762
10,1,15,75000,0,1000,3,2,700,5,BFB,1000,0.222059,35.117807
10,1,5,100000,0,1000,1,2,1000,5,BFB,1000,0.309154,33.36163
10,1,5,100000,0,1000,1,2,100,5,BFB,1000,0.297315,35.749011
10,1,5,100000,0,1000,1,2,5000,5,BFB,1000,0.319888,32.346987
10,1,5,100000,0,1000,1,2,500,5,BFB,1000,0.316612,34.123235
10,1,5,100000,0,1000,1,2,700,5,BFB,1000,0.657838,33.648168
10,1,5,100000,0,1000,2,2,1000,5,BFB,1000,0.308429,33.493811
10,1,5,100000,0,1000,2,2,5000,5,BFB,1000,0.327956,32.275886
10,1,5,100000,0,1000,2,2,500,5,BFB,1000,0.307144,34.132524
10,1,5,100000,0,1000,2,2,700,5,BFB,1000,0.310522,33.653411
10,1,5,100000,0,1000,3,2,1000,5,BFB,1000,0.306156,33.427419
10,1,5,100000,0,1000,3,2,100,5,BFB,1000,0.287527,35.793562
10,1,5,100000,0,1000,3,2,5000,5,BFB,1000,0.318562,32.347945
10,1,5,100000,0,1000,3,2,500,5,BFB,1000,0.309181,34.17472
10,1,5,100000,0,1000,3,2,700,5,BFB,1000,0.306572,33.695153
10,1,5,10000,0,1000,1,2,1000,5,BFB,1000,0.028754,33.428784
10,1,5,10000,0,1000,1,2,100,5,BFB,1000,0.029813,35.894928
10,1,5,10000,0,1000,1,2,5000,5,BFB,1000,0.027242,32.384661
10,1,5,10000,0,1000,1,2,500,5,BFB,1000,0.029544,34.018845
10,1,5,10000,0,1000,1,2,700,5,BFB,1000,0.029156,33.71521
10,1,5,10000,0,1000,2,2,1000,5,BFB,1000,0.029477,33.35711
10,1,5,10000,0,1000,2,2,100,5,BFB,1000,0.029516,36.010401
10,1,5,10000,0,1000,2,2,5000,5,BFB,1000,0.027311,32.327786
10,1,5,10000,0,1000,2,2,500,5,BFB,1000,0.030384,34.010909
10,1,5,10000,0,1000,2,2,700,5,BFB,1000,0.030081,33.718974
10,1,5,10000,0,1000,3,2,1000,5,BFB,1000,0.028929,33.180868
10,1,5,10000,0,1000,3,2,100,5,BFB,1000,0.029219,35.713886
10,1,5,10000,0,1000,3,2,5000,5,BFB,1000,0.027522,32.315259
10,1,5,10000,0,1000,3,2,500,5,BFB,1000,0.029693,34.131375
10,1,5,10000,0,1000,3,2,700,5,BFB,1000,0.030619,33.762594
10,1,5,1000,0,1000,1,2,1000,5,BFB,1000,0.002037,34.140517
10,1,5,1000,0,1000,1,2,100,5,BFB,1000,0.002328,35.714567
10,1,5,1000,0,1000,1,2,5000,5,BFB,1000,0.002002,34.140517
10,1,5,1000,0,1000,1,2,500,5,BFB,1000,0.00206,34.237588
10,1,5,1000,0,1000,1,2,700,5,BFB,1000,0.002037,34.179294
10,1,5,1000,0,1000,2,2,1000,5,BFB,1000,0.00201,34.140517
10,1,5,1000,0,1000,2,2,100,5,BFB,1000,0.002389,35.895023
10,1,5,1000,0,1000,2,2,5000,5,BFB,1000,0.002021,34.140517
10,1,5,1000,0,1000,2,2,500,5,BFB,1000,0.002065,34.143498
10,1,5,1000,0,1000,2,2,700,5,BFB,1000,0.002039,34.069382
10,1,5,1000,0,1000,3,2,1000,5,BFB,1000,0.002074,34.140517
10,1,5,1000,0,1000,3,2,100,5,BFB,1000,0.002357,35.858846
10,1,5,1000,0,1000,3,2,5000,5,BFB,1000,0.002004,34.140517
10,1,5,1000,0,1000,3,2,500,5,BFB,1000,0.002054,34.04724
10,1,5,1000,0,1000,3,2,700,5,BFB,1000,0.00205,34.255152
10,1,5,15000,0,1000,1,2,1000,5,BFB,1000,0.045482,33.533812
10,1,5,15000,0,1000,1,2,100,5,BFB,1000,0.043886,35.815938
10,1,5,15000,0,1000,1,2,5000,5,BFB,1000,0.043327,32.393857
10,1,5,15000,0,1000,1,2,500,5,BFB,1000,0.046707,34.232002
10,1,5,15000,0,1000,1,2,700,5,BFB,1000,0.044671,33.777268
10,1,5,15000,0,1000,2,2,1000,5,BFB,1000,0.046774,33.483779
10,1,5,15000,0,1000,2,2,100,5,BFB,1000,0.044396,35.740319
10,1,5,15000,0,1000,2,2,5000,5,BFB,1000,0.043692,32.343874
10,1,5,15000,0,1000,2,2,500,5,BFB,1000,0.098501,34.204238
10,1,5,15000,0,1000,2,2,700,5,BFB,1000,0.04558,33.761856
10,1,5,15000,0,1000,3,2,1000,5,BFB,1000,0.046658,33.595316
10,1,5,15000,0,1000,3,2,100,5,BFB,1000,0.043773,35.816511
10,1,5,15000,0,1000,3,2,5000,5,BFB,1000,0.043735,32.410874
10,1,5,15000,0,1000,3,2,500,5,BFB,1000,0.045387,34.181855
10,1,5,15000,0,1000,3,2,700,5,BFB,1000,0.044749,33.729861
10,1,5,25000,0,1000,1,2,1000,5,BFB,1000,0.077506,33.258598
10,1,5,25000,0,1000,1,2,100,5,BFB,1000,0.073753,35.852999
10,1,5,25000,0,1000,1,2,5000,5,BFB,1000,0.076735,32.339614
10,1,5,25000,0,1000,1,2,500,5,BFB,1000,0.07998,34.087245
10,1,5,25000,0,1000,1,2,700,5,BFB,1000,0.075903,33.687376
10,1,5,25000,0,1000,2,2,1000,5,BFB,1000,0.076339,33.379524
10,1,5,25000,0,1000,2,2,100,5,BFB,1000,0.075738,35.72356
10,1,5,25000,0,1000,2,2,5000,5,BFB,1000,0.077051,32.390502
10,1,5,25000,0,1000,2,2,500,5,BFB,1000,0.079832,34.1516
10,1,5,25000,0,1000,2,2,700,5,BFB,1000,0.077235,33.710268
10,1,5,25000,0,1000,3,2,1000,5,BFB,1000,0.075235,33.500662
10,1,5,25000,0,1000,3,2,100,5,BFB,1000,0.073146,35.993258
10,1,5,25000,0,1000,3,2,5000,5,BFB,1000,0.076736,32.28249
10,1,5,25000,0,1000,3,2,500,5,BFB,1000,0.076869,34.129157
10,1,5,25000,0,1000,3,2,700,5,BFB,1000,0.076129,33.677423
10,1,5,50000,0,1000,1,2,1000,5,BFB,1000,0.153429,33.364649
10,1,5,50000,0,1000,1,2,100,5,BFB,1000,0.145712,35.429285
10,1,5,50000,0,1000,1,2,5000,5,BFB,1000,0.160214,32.402205
10,1,5,50000,0,1000,1,2,500,5,BFB,1000,0.336043,34.184897
10,1,5,50000,0,1000,1,2,700,5,BFB,1000,0.153994,33.777376
10,1,5,50000,0,1000,2,2,1000,5,BFB,1000,0.154266,33.10336
10,1,5,50000,0,1000,2,2,100,5,BFB,1000,0.148131,35.693839
10,1,5,50000,0,1000,2,2,5000,5,BFB,1000,0.159179,32.376384
10,1,5,50000,0,1000,2,2,500,5,BFB,1000,0.158039,33.862642
10,1,5,50000,0,1000,2,2,700,5,BFB,1000,0.158009,33.74621
10,1,5,50000,0,1000,3,2,1000,5,BFB,1000,0.152436,33.446164
10,1,5,50000,0,1000,3,2,100,5,BFB,1000,0.147069,35.814621
10,1,5,50000,0,1000,3,2,5000,5,BFB,1000,0.158618,32.283916
10,1,5,50000,0,1000,3,2,500,5,BFB,1000,0.153355,34.032169
10,1,5,50000,0,1000,3,2,700,5,BFB,1000,0.152794,33.815452
10,1,5,5000,0,1000,1,2,1000,5,BFB,1000,0.013095,33.431064
10,1,5,5000,0,1000,1,2,100,5,BFB,1000,0.014141,35.891709
10,1,5,5000,0,1000,1,2,5000,5,BFB,1000,0.012536,32.702365
10,1,5,5000,0,1000,1,2,500,5,BFB,1000,0.013905,34.081666
10,1,5,5000,0,1000,1,2,700,5,BFB,1000,0.013603,33.76453
10,1,5,5000,0,1000,2,2,1000,5,BFB,1000,0.01381,33.253105
10,1,5,5000,0,1000,2,2,100,5,BFB,1000,0.014512,35.565371
10,1,5,5000,0,1000,2,2,5000,5,BFB,1000,0.01242,32.702365
10,1,5,5000,0,1000,2,2,500,5,BFB,1000,0.014137,34.095676
10,1,5,5000,0,1000,2,2,700,5,BFB,1000,0.014124,33.749288
10,1,5,5000,0,1000,3,2,1000,5,BFB,1000,0.013372,33.322642
10,1,5,5000,0,1000,3,2,100,5,BFB,1000,0.01418,35.589981
10,1,5,5000,0,1000,3,2,5000,5,BFB,1000,0.012303,32.702365
10,1,5,5000,0,1000,3,2,500,5,BFB,1000,0.013904,34.058091
10,1,5,5000,0,1000,3,2,700,5,BFB,1000,0.029773,33.513406
10,1,5,75000,0,1000,1,2,1000,5,BFB,1000,0.231375,33.340069
10,1,5,75000,0,1000,1,2,100,5,BFB,1000,0.219961,35.652678
10,1,5,75000,0,1000,1,2,5000,5,BFB,1000,0.242681,32.331041
10,1,5,75000,0,1000,1,2,500,5,BFB,1000,0.238364,33.987287
10,1,5,75000,0,1000,1,2,700,5,BFB,1000,0.231959,33.664601
10,1,5,75000,0,1000,2,2,1000,5,BFB,1000,0.232049,33.31788
10,1,5,75000,0,1000,2,2,100,5,BFB,1000,0.224025,35.768158
10,1,5,75000,0,1000,2,2,5000,5,BFB,1000,0.241503,32.257543
10,1,5,75000,0,1000,2,2,500,5,BFB,1000,0.230999,33.933495
10,1,5,75000,0,1000,2,2,700,5,BFB,1000,0.23271,33.775815
