pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,15,25000,0,1000,1,2,1000,5,BFB,1000,0.064669,35.491391
10,1,15,25000,0,1000,1,2,100,5,BFB,1000,0.093236,44.25272
10,1,15,25000,0,1000,1,2,5000,5,BFB,1000,0.067776,35.83898
10,1,15,25000,0,1000,1,2,500,5,BFB,1000,0.068259,39.9568
10,1,15,25000,0,1000,1,2,700,5,BFB,1000,0.066495,40.318371
10,1,15,25000,0,1000,2,2,1000,5,BFB,1000,0.06487,35.491391
10,1,15,25000,0,1000,2,2,100,5,BFB,1000,0.093322,44.25272
10,1,15,25000,0,1000,2,2,5000,5,BFB,1000,0.067395,35.83898
10,1,15,25000,0,1000,2,2,500,5,BFB,1000,0.068256,39.9568
10,1,15,25000,0,1000,2,2,700,5,BFB,1000,0.066622,40.318371
10,1,15,25000,0,1000,3,2,1000,5,BFB,1000,0.064962,35.491391
10,1,15,25000,0,1000,3,2,100,5,BFB,1000,0.093248,44.25272
10,1,15,25000,0,1000,3,2,5000,5,BFB,1000,0.067629,35.83898
10,1,15,25000,0,1000,3,2,500,5,BFB,1000,0.068352,39.9568
10,1,15,25000,0,1000,3,2,700,5,BFB,1000,0.066692,40.318371
10,1,15,50000,0,1000,1,2,1000,5,BFB,1000,0.148658,38.761668
10,1,15,50000,0,1000,1,2,100,5,BFB,1000,0.321608,43.891443
10,1,15,50000,0,1000,1,2,5000,5,BFB,1000,0.146273,38.00317
10,1,15,50000,0,1000,1,2,500,5,BFB,1000,0.163125,40.891132
10,1,15,50000,0,1000,1,2,700,5,BFB,1000,0.156633,40.507308
10,1,15,50000,0,1000,2,2,1000,5,BFB,1000,0.319231,38.761668
10,1,15,50000,0,1000,2,2,100,5,BFB,1000,0.324282,43.891443
10,1,15,50000,0,1000,2,2,5000,5,BFB,1000,0.146083,38.00317
10,1,15,50000,0,1000,2,2,500,5,BFB,1000,0.163221,40.891132
10,1,15,50000,0,1000,2,2,700,5,BFB,1000,0.156648,40.507308
10,1,15,50000,0,1000,3,2,1000,5,BFB,1000,0.176246,38.761668
10,1,15,50000,0,1000,3,2,100,5,BFB,1000,0.323969,43.891443
10,1,15,50000,0,1000,3,2,5000,5,BFB,1000,0.146699,38.00317
10,1,15,50000,0,1000,3,2,500,5,BFB,1000,0.163034,40.891132
10,1,15,50000,0,1000,3,2,700,5,BFB,1000,0.156469,40.507308
10,1,15,5000,0,1000,1,2,1000,5,BFB,1000,0.011244,35.447049
