pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,10,75000,0,1000,3,2,700,5,BFB,1000,0.194518,34.211175
10,1,15,100000,0,1000,1,2,1000,5,BFB,1000,0.2518,34.272218
10,1,15,100000,0,1000,1,2,100,5,BFB,1000,0.468554,35.543435
10,1,15,100000,0,1000,1,2,5000,5,BFB,1000,0.287952,33.287802
10,1,15,100000,0,1000,1,2,500,5,BFB,1000,0.261061,35.184565
10,1,15,100000,0,1000,1,2,700,5,BFB,1000,0.255708,34.689074
10,1,15,100000,0,1000,2,2,1000,5,BFB,1000,0.256637,34.272218
10,1,15,100000,0,1000,2,2,100,5,BFB,1000,0.480379,35.543435
10,1,15,100000,0,1000,2,2,5000,5,BFB,1000,0.297285,33.287802
10,1,15,100000,0,1000,2,2,500,5,BFB,1000,0.268836,35.184565
10,1,15,100000,0,1000,2,2,700,5,BFB,1000,0.257695,34.689074
10,1,15,100000,0,1000,3,2,1000,5,BFB,1000,0.248142,34.272218
10,1,15,100000,0,1000,3,2,100,5,BFB,1000,0.474351,35.543435
10,1,15,100000,0,1000,3,2,5000,5,BFB,1000,0.29427,33.287802
10,1,15,100000,0,1000,3,2,500,5,BFB,1000,0.266322,35.184565
10,1,15,100000,0,1000,3,2,700,5,BFB,1000,0.251545,34.689074
10,1,15,10000,0,1000,1,2,1000,5,BFB,1000,0.025039,34.161851
10,1,15,10000,0,1000,1,2,100,5,BFB,1000,0.020011,35.52504
10,1,15,10000,0,1000,1,2,5000,5,BFB,1000,0.025991,33.568694
10,1,15,10000,0,1000,1,2,500,5,BFB,1000,0.023745,35.357355
10,1,15,10000,0,1000,1,2,700,5,BFB,1000,0.02438,35.019069
10,1,15,10000,0,1000,2,2,1000,5,BFB,1000,0.025089,34.161851
10,1,15,10000,0,1000,2,2,100,5,BFB,1000,0.020768,35.52504
10,1,15,10000,0,1000,2,2,5000,5,BFB,1000,0.025921,33.568694
10,1,15,10000,0,1000,2,2,500,5,BFB,1000,0.02444,35.357355
10,1,15,10000,0,1000,2,2,700,5,BFB,1000,0.024501,35.019069
10,1,15,10000,0,1000,3,2,1000,5,BFB,1000,0.024813,34.161851
10,1,15,10000,0,1000,3,2,100,5,BFB,1000,0.020207,35.52504
10,1,15,10000,0,1000,3,2,5000,5,BFB,1000,0.025812,33.568694
10,1,15,10000,0,1000,3,2,500,5,BFB,1000,0.023624,35.357355
10,1,15,10000,0,1000,3,2,700,5,BFB,1000,0.024379,35.019069
10,1,15,1000,0,1000,1,2,1000,5,BFB,1000,0.001921,35.299551
10,1,15,1000,0,1000,1,2,100,5,BFB,1000,0.001933,35.610075
10,1,15,1000,0,1000,1,2,5000,5,BFB,1000,0.001921,35.299551
10,1,15,1000,0,1000,1,2,500,5,BFB,1000,0.00192,35.704816
10,1,15,1000,0,1000,1,2,700,5,BFB,1000,0.001921,35.496913
10,1,15,1000,0,1000,2,2,1000,5,BFB,1000,0.001935,35.299551
10,1,15,1000,0,1000,2,2,100,5,BFB,1000,0.001958,35.610075
10,1,15,1000,0,1000,2,2,5000,5,BFB,1000,0.001923,35.299551
10,1,15,1000,0,1000,2,2,500,5,BFB,1000,0.001933,35.704816
10,1,15,1000,0,1000,2,2,700,5,BFB,1000,0.001935,35.496913
10,1,15,1000,0,1000,3,2,1000,5,BFB,1000,0.001922,35.299551
10,1,15,1000,0,1000,3,2,100,5,BFB,1000,0.001952,35.610075
10,1,15,1000,0,1000,3,2,5000,5,BFB,1000,0.001926,35.299551
10,1,15,1000,0,1000,3,2,500,5,BFB,1000,0.001922,35.704816
10,1,15,1000,0,1000,3,2,700,5,BFB,1000,0.001923,35.496913
10,1,15,15000,0,1000,1,2,1000,5,BFB,1000,0.038123,34.197083
10,1,15,15000,0,1000,1,2,100,5,BFB,1000,0.031664,35.709773
10,1,15,15000,0,1000,1,2,5000,5,BFB,1000,0.041002,33.176914
10,1,15,15000,0,1000,1,2,500,5,BFB,1000,0.036402,35.491404
10,1,15,15000,0,1000,1,2,700,5,BFB,1000,0.036598,34.929986
10,1,15,15000,0,1000,2,2,1000,5,BFB,1000,0.036917,34.197083
10,1,15,15000,0,1000,2,2,100,5,BFB,1000,0.032675,35.709773
10,1,15,15000,0,1000,2,2,5000,5,BFB,1000,0.040843,33.176914
10,1,15,15000,0,1000,2,2,500,5,BFB,1000,0.036073,35.491404
10,1,15,15000,0,1000,2,2,700,5,BFB,1000,0.036768,34.929986
10,1,15,15000,0,1000,3,2,1000,5,BFB,1000,0.038058,34.197083
10,1,15,15000,0,1000,3,2,100,5,BFB,1000,0.032008,35.709773
10,1,15,15000,0,1000,3,2,5000,5,BFB,1000,0.03877,33.176914
10,1,15,15000,0,1000,3,2,500,5,BFB,1000,0.037021,35.491404
10,1,15,15000,0,1000,3,2,700,5,BFB,1000,0.036621,34.929986
10,1,15,25000,0,1000,1,2,1000,5,BFB,1000,0.419269,34.154631
10,1,15,25000,0,1000,1,2,100,5,BFB,1000,0.059063,35.423293
10,1,15,25000,0,1000,1,2,5000,5,BFB,1000,0.072336,33.214566
10,1,15,25000,0,1000,1,2,500,5,BFB,1000,0.057782,35.189714
10,1,15,25000,0,1000,1,2,700,5,BFB,1000,0.060483,34.955988
10,1,15,25000,0,1000,2,2,1000,5,BFB,1000,0.061849,34.154631
10,1,15,25000,0,1000,2,2,100,5,BFB,1000,0.060184,35.423293
10,1,15,25000,0,1000,2,2,5000,5,BFB,1000,0.07066,33.214566
10,1,15,25000,0,1000,2,2,500,5,BFB,1000,0.059016,35.189714
10,1,15,25000,0,1000,2,2,700,5,BFB,1000,0.059481,34.955988
10,1,15,25000,0,1000,3,2,1000,5,BFB,1000,0.061683,34.154631
10,1,15,25000,0,1000,3,2,100,5,BFB,1000,0.06028,35.423293
10,1,15,25000,0,1000,3,2,5000,5,BFB,1000,0.070511,33.214566
10,1,15,25000,0,1000,3,2,500,5,BFB,1000,0.058521,35.189714
10,1,15,25000,0,1000,3,2,700,5,BFB,1000,0.059302,34.955988
10,1,15,50000,0,1000,1,2,1000,5,BFB,1000,0.122936,34.308194
10,1,15,50000,0,1000,1,2,100,5,BFB,1000,0.152337,35.60795
10,1,15,50000,0,1000,1,2,5000,5,BFB,1000,0.146542,33.38737
10,1,15,50000,0,1000,1,2,500,5,BFB,1000,0.121824,35.444349
10,1,15,50000,0,1000,1,2,700,5,BFB,1000,0.120391,34.876642
10,1,15,50000,0,1000,2,2,1000,5,BFB,1000,0.125649,34.308194
10,1,15,50000,0,1000,2,2,100,5,BFB,1000,0.155815,35.60795
10,1,15,50000,0,1000,2,2,5000,5,BFB,1000,0.146632,33.38737
10,1,15,50000,0,1000,2,2,500,5,BFB,1000,0.120144,35.444349
10,1,15,50000,0,1000,2,2,700,5,BFB,1000,0.1208,34.876642
10,1,15,50000,0,1000,3,2,1000,5,BFB,1000,0.122535,34.308194
10,1,15,50000,0,1000,3,2,100,5,BFB,1000,0.153806,35.60795
10,1,15,50000,0,1000,3,2,5000,5,BFB,1000,0.145545,33.38737
10,1,15,50000,0,1000,3,2,500,5,BFB,1000,0.1216,35.444349
10,1,15,50000,0,1000,3,2,700,5,BFB,1000,0.11979,34.876642
10,1,15,5000,0,1000,1,2,1000,5,BFB,1000,0.011885,34.299417
10,1,15,5000,0,1000,1,2,100,5,BFB,1000,0.009894,35.536896
10,1,15,5000,0,1000,1,2,5000,5,BFB,1000,0.011753,33.618912
10,1,15,5000,0,1000,1,2,500,5,BFB,1000,0.01158,35.268548
10,1,15,5000,0,1000,1,2,700,5,BFB,1000,0.011699,35.055245
10,1,15,5000,0,1000,2,2,1000,5,BFB,1000,0.011857,34.299417
10,1,15,5000,0,1000,2,2,100,5,BFB,1000,0.01,35.536896
10,1,15,5000,0,1000,2,2,5000,5,BFB,1000,0.01168,33.618912
10,1,15,5000,0,1000,2,2,500,5,BFB,1000,0.011636,35.268548
10,1,15,5000,0,1000,2,2,700,5,BFB,1000,0.011739,35.055245
10,1,15,5000,0,1000,3,2,1000,5,BFB,1000,0.011846,34.299417
10,1,15,5000,0,1000,3,2,100,5,BFB,1000,0.00993,35.536896
10,1,15,5000,0,1000,3,2,5000,5,BFB,1000,0.01162,33.618912
10,1,15,5000,0,1000,3,2,500,5,BFB,1000,0.011573,35.268548
10,1,15,5000,0,1000,3,2,700,5,BFB,1000,0.011784,35.055245
