pits,back_propagation,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,mm_level,domain, max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time
6,1,3,2.5,3,5000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,26,0,0.027027,0.972973,2,0.005843,0.016233
6,1,3,2.5,3,5000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,31,0,0.000000,1.000000,0,0.006950,0.016267
6,1,3,2.5,3,5000,0,100,2,100,3,0,BFB+SR,MINMAX,100,49,0,0.274510,0.725490,14,0.004509,0.026356
6,1,3,2.5,3,5000,0,100,2,100,4,0,BFB+SR,MINMAX,100,40,0,0.016667,0.983333,1,0.006250,0.021856
6,1,3,2.5,3,5000,0,100,2,100,5,0,BFB+SR,MINMAX,100,42,0,0.068966,0.931035,4,0.006836,0.021652
6,1,3,2.5,3,5000,0,100,2,100,6,0,BFB+SR,MINMAX,100,34,0,0.045455,0.954545,3,0.007451,0.021829
6,1,3,2.5,3,5000,0,100,2,100,7,0,BFB+SR,MINMAX,100,32,0,0.014706,0.985294,1,0.008127,0.021657
6,1,3,2.5,3,5000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,55,0,0.355556,0.644444,16,0.003164,0.019110
6,1,3,2.5,3,5000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,33,0,0.059701,0.940298,4,0.004405,0.015663
6,1,3,2.5,3,5000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,36,0,0.015625,0.984375,1,0.004652,0.016530
6,1,3,2.5,3,5000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,31,0,0.014493,0.985507,1,0.005495,0.016359
6,1,3,2.5,3,5000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,11,0,0.011236,0.988764,1,0.006784,0.015097
6,1,3,2.5,3,5000,0,100,2,500,3,0,BFB+SR,MINMAX,100,59,0,0.365854,0.634146,15,0.004387,0.019193
6,1,3,2.5,3,5000,0,100,2,500,4,0,BFB+SR,MINMAX,100,36,0,0.078125,0.921875,5,0.004926,0.016781
6,1,3,2.5,3,5000,0,100,2,500,5,0,BFB+SR,MINMAX,100,33,0,0.089552,0.910448,6,0.005584,0.016830
6,1,3,2.5,3,5000,0,100,2,500,6,0,BFB+SR,MINMAX,100,24,0,0.039474,0.960526,3,0.005910,0.016370
6,1,3,2.5,3,5000,0,100,2,500,7,0,BFB+SR,MINMAX,100,33,0,0.000000,1.000000,0,0.007824,0.016396
6,1,3,2.5,3,5000,0,100,2,700,3,0,BFB+SR,MINMAX,100,52,0,0.270833,0.729167,13,0.003699,0.020263
6,1,3,2.5,3,5000,0,100,2,700,4,0,BFB+SR,MINMAX,100,49,0,0.039216,0.960784,2,0.005261,0.016261
6,1,3,2.5,3,5000,0,100,2,700,5,0,BFB+SR,MINMAX,100,40,0,0.016667,0.983333,1,0.004854,0.017322
6,1,3,2.5,3,5000,0,100,2,700,6,0,BFB+SR,MINMAX,100,29,0,0.056338,0.943662,4,0.005742,0.016644
6,1,3,2.5,3,5000,0,100,2,700,7,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.006916,0.016260
6,1,3,2.5,3,75000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,50,0,0.240000,0.760000,12,0.076560,0.382597
6,1,3,2.5,3,75000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,42,0,0.051724,0.948276,3,0.096420,0.301783
6,1,3,2.5,3,75000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,31,0,0.000000,1.000000,0,0.089759,0.318211
6,1,3,2.5,3,75000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,19,0,0.049383,0.950617,4,0.088514,0.305511
6,1,3,2.5,3,75000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,23,0,0.025974,0.974026,2,0.094072,0.299456
6,1,3,2.5,3,75000,0,100,2,100,3,0,BFB+SR,MINMAX,100,50,0,0.140000,0.860000,7,0.244491,1.570357
6,1,3,2.5,3,75000,0,100,2,100,4,0,BFB+SR,MINMAX,100,21,0,0.012658,0.987342,1,0.343935,1.386215
6,1,3,2.5,3,75000,0,100,2,100,5,0,BFB+SR,MINMAX,100,26,0,0.040541,0.959459,3,0.308356,1.507574
6,1,3,2.5,3,75000,0,100,2,100,6,0,BFB+SR,MINMAX,100,16,0,0.011905,0.988095,1,0.340322,1.324685
6,1,3,2.5,3,75000,0,100,2,100,7,0,BFB+SR,MINMAX,100,21,0,0.000000,1.000000,0,0.343837,1.371665
6,1,3,2.5,3,75000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,56,0,0.318182,0.681818,14,0.049152,0.317992
6,1,3,2.5,3,75000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,40,0,0.033333,0.966667,2,0.064236,0.265207
6,1,3,2.5,3,75000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,31,0,0.043478,0.956522,3,0.060289,0.267465
6,1,3,2.5,3,75000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,31,0,0.043478,0.956522,3,0.067802,0.269548
6,1,3,2.5,3,75000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,14,0,0.011628,0.988372,1,0.070809,0.280527
6,1,3,2.5,3,75000,0,100,2,500,3,0,BFB+SR,MINMAX,100,46,0,0.185185,0.814815,10,0.083892,0.461618
6,1,3,2.5,3,75000,0,100,2,500,4,0,BFB+SR,MINMAX,100,30,0,0.071429,0.928571,5,0.118405,0.397915
6,1,3,2.5,3,75000,0,100,2,500,5,0,BFB+SR,MINMAX,100,36,0,0.015625,0.984375,1,0.109259,0.414902
6,1,3,2.5,3,75000,0,100,2,500,6,0,BFB+SR,MINMAX,100,25,0,0.013333,0.986667,1,0.109461,0.377402
6,1,3,2.5,3,75000,0,100,2,500,7,0,BFB+SR,MINMAX,100,24,0,0.026316,0.973684,2,0.107455,0.397350
6,1,3,2.5,3,75000,0,100,2,700,3,0,BFB+SR,MINMAX,100,58,0,0.238095,0.761905,10,0.085942,0.418533
6,1,3,2.5,3,75000,0,100,2,700,4,0,BFB+SR,MINMAX,100,38,0,0.000000,1.000000,0,0.101576,0.353134
6,1,3,2.5,3,75000,0,100,2,700,5,0,BFB+SR,MINMAX,100,26,0,0.027027,0.972973,2,0.094197,0.346087
6,1,3,2.5,3,75000,0,100,2,700,6,0,BFB+SR,MINMAX,100,30,0,0.028571,0.971429,2,0.107089,0.341812
6,1,3,2.5,3,75000,0,100,2,700,7,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.086292,0.335555
6,1,6,2.5,1,100000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,56,0,0.113636,0.886364,5,0.117681,0.329193
6,1,6,2.5,1,100000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,44,0,0.035714,0.964286,2,0.133242,0.316136
6,1,6,2.5,1,100000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,44,0,0.000000,1.000000,0,0.120291,0.288791
6,1,6,2.5,1,100000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,34,0,0.015152,0.984848,1,0.131913,0.287752
6,1,6,2.5,1,100000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,23,0,0.000000,1.000000,0,0.126949,0.272922
6,1,6,2.5,1,100000,0,100,2,100,3,0,BFB+SR,MINMAX,100,48,0,0.307692,0.692308,16,0.116452,0.339123
6,1,6,2.5,1,100000,0,100,2,100,4,0,BFB+SR,MINMAX,100,34,0,0.060606,0.939394,4,0.140345,0.316859
6,1,6,2.5,1,100000,0,100,2,100,5,0,BFB+SR,MINMAX,100,23,0,0.025974,0.974026,2,0.127073,0.308402
6,1,6,2.5,1,100000,0,100,2,100,6,0,BFB+SR,MINMAX,100,28,0,0.041667,0.958333,3,0.149867,0.322102
6,1,6,2.5,1,100000,0,100,2,100,7,0,BFB+SR,MINMAX,100,8,0,0.000000,1.000000,0,0.141061,0.361173
6,1,6,2.5,1,100000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,56,0,0.045455,0.954545,2,0.099500,0.338160
6,1,6,2.5,1,100000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,45,0,0.000000,1.000000,0,0.110844,0.283839
6,1,6,2.5,1,100000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,34,0,0.000000,1.000000,0,0.107040,0.303180
6,1,6,2.5,1,100000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,30,0,0.000000,1.000000,0,0.113180,0.251747
6,1,6,2.5,1,100000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.115497,0.248171
6,1,6,2.5,1,100000,0,100,2,500,3,0,BFB+SR,MINMAX,100,60,0,0.225000,0.775000,9,0.122537,0.316404
6,1,6,2.5,1,100000,0,100,2,500,4,0,BFB+SR,MINMAX,100,36,0,0.046875,0.953125,3,0.141199,0.314091
6,1,6,2.5,1,100000,0,100,2,500,5,0,BFB+SR,MINMAX,100,33,0,0.014925,0.985075,1,0.121272,0.281124
6,1,6,2.5,1,100000,0,100,2,500,6,0,BFB+SR,MINMAX,100,24,0,0.026316,0.973684,2,0.140383,0.266713
6,1,6,2.5,1,100000,0,100,2,500,7,0,BFB+SR,MINMAX,100,20,0,0.012500,0.987500,1,0.129467,0.265391
6,1,6,2.5,1,100000,0,100,2,700,3,0,BFB+SR,MINMAX,100,53,0,0.276596,0.723404,13,0.117623,0.331260
6,1,6,2.5,1,100000,0,100,2,700,4,0,BFB+SR,MINMAX,100,40,0,0.033333,0.966667,2,0.130360,0.286156
6,1,6,2.5,1,100000,0,100,2,700,5,0,BFB+SR,MINMAX,100,31,0,0.043478,0.956522,3,0.128126,0.297622
6,1,6,2.5,1,100000,0,100,2,700,7,0,BFB+SR,MINMAX,100,32,0,0.000000,1.000000,0,0.129902,0.269745
6,1,6,2.5,1,10000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,60,0,0.225000,0.775000,9,0.013524,0.033651
6,1,6,2.5,1,10000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,37,0,0.063492,0.936508,4,0.013894,0.031120
6,1,6,2.5,1,10000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,36,0,0.031250,0.968750,2,0.012922,0.028301
6,1,6,2.5,1,10000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.014088,0.027830
6,1,6,2.5,1,10000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.016605,0.028281
6,1,6,2.5,1,10000,0,100,2,100,3,0,BFB+SR,MINMAX,100,50,0,0.340000,0.660000,17,0.012508,0.031591
6,1,6,2.5,1,10000,0,100,2,100,4,0,BFB+SR,MINMAX,100,46,0,0.037037,0.962963,2,0.013667,0.028060
6,1,6,2.5,1,10000,0,100,2,100,5,0,BFB+SR,MINMAX,100,25,0,0.093333,0.906667,7,0.013388,0.027663
6,1,6,2.5,1,10000,0,100,2,100,6,0,BFB+SR,MINMAX,100,22,0,0.038462,0.961538,3,0.014462,0.026578
6,1,6,2.5,1,10000,0,100,2,100,7,0,BFB+SR,MINMAX,100,14,0,0.011628,0.988372,1,0.016869,0.027515
6,1,6,2.5,1,10000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,56,0,0.090909,0.909091,4,0.010408,0.035879
6,1,6,2.5,1,10000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,33,0,0.014925,0.985075,1,0.012039,0.028594
6,1,6,2.5,1,10000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,42,0,0.000000,1.000000,0,0.011058,0.029505
6,1,6,2.5,1,10000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,26,0,0.000000,1.000000,0,0.012311,0.027328
6,1,6,2.5,1,10000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,24,0,0.013158,0.986842,1,0.016650,0.027944
6,1,6,2.5,1,10000,0,100,2,500,3,0,BFB+SR,MINMAX,100,47,0,0.226415,0.773585,12,0.012336,0.033234
6,1,6,2.5,1,10000,0,100,2,500,4,0,BFB+SR,MINMAX,100,33,0,0.044776,0.955224,3,0.013509,0.028210
6,1,6,2.5,1,10000,0,100,2,500,5,0,BFB+SR,MINMAX,100,29,0,0.028169,0.971831,2,0.014101,0.027906
6,1,6,2.5,1,10000,0,100,2,500,6,0,BFB+SR,MINMAX,100,24,0,0.026316,0.973684,2,0.015126,0.027513
6,1,6,2.5,1,10000,0,100,2,500,7,0,BFB+SR,MINMAX,100,19,0,0.012346,0.987654,1,0.016826,0.028073
6,1,6,2.5,1,10000,0,100,2,700,3,0,BFB+SR,MINMAX,100,55,0,0.288889,0.711111,13,0.012610,0.032083
6,1,6,2.5,1,10000,0,100,2,700,4,0,BFB+SR,MINMAX,100,34,0,0.136364,0.863636,9,0.014585,0.029619
6,1,6,2.5,1,10000,0,100,2,700,5,0,BFB+SR,MINMAX,100,31,0,0.014493,0.985507,1,0.014067,0.028316
6,1,6,2.5,1,10000,0,100,2,700,6,0,BFB+SR,MINMAX,100,30,0,0.000000,1.000000,0,0.015137,0.027769
6,1,6,2.5,1,10000,0,100,2,700,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.016851,0.027729
6,1,6,2.5,1,1000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,59,0,0.268293,0.731707,11,0.001294,0.003730
6,1,6,2.5,1,1000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,35,0,0.076923,0.923077,5,0.001682,0.003347
6,1,6,2.5,1,1000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,37,0,0.031746,0.968254,2,0.002232,0.003506
6,1,6,2.5,1,1000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,28,0,0.000000,1.000000,0,0.003632,0.004263
6,1,6,2.5,1,1000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,18,0,0.012195,0.987805,1,0.006615,0.006232
6,1,6,2.5,1,1000,0,100,2,100,3,0,BFB+SR,MINMAX,100,51,0,0.142857,0.857143,7,0.001290,0.003341
6,1,6,2.5,1,1000,0,100,2,100,4,0,BFB+SR,MINMAX,100,33,0,0.044776,0.955224,3,0.001661,0.003182
6,1,6,2.5,1,1000,0,100,2,100,5,0,BFB+SR,MINMAX,100,26,0,0.054054,0.945946,4,0.002273,0.003462
6,1,6,2.5,1,1000,0,100,2,100,6,0,BFB+SR,MINMAX,100,20,0,0.012500,0.987500,1,0.003392,0.004073
6,1,6,2.5,1,1000,0,100,2,100,7,0,BFB+SR,MINMAX,100,17,0,0.000000,1.000000,0,0.005698,0.005614
6,1,6,2.5,1,1000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,54,0,0.130435,0.869565,6,0.001262,0.003790
6,1,6,2.5,1,1000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,36,0,0.062500,0.937500,4,0.001591,0.003179
6,1,6,2.5,1,1000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,43,0,0.017544,0.982456,1,0.002258,0.003639
6,1,6,2.5,1,1000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.003797,0.004490
6,1,6,2.5,1,1000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,24,0,0.013158,0.986842,1,0.006979,0.006417
6,1,6,2.5,1,1000,0,100,2,500,3,0,BFB+SR,MINMAX,100,54,0,0.239130,0.760870,11,0.001442,0.003552
6,1,6,2.5,1,1000,0,100,2,500,4,0,BFB+SR,MINMAX,100,45,0,0.054545,0.945455,3,0.001773,0.003290
6,1,6,2.5,1,1000,0,100,2,500,5,0,BFB+SR,MINMAX,100,30,0,0.014286,0.985714,1,0.002243,0.003469
6,1,6,2.5,1,1000,0,100,2,500,6,0,BFB+SR,MINMAX,100,32,0,0.000000,1.000000,0,0.003664,0.004178
6,1,6,2.5,1,1000,0,100,2,500,7,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.006490,0.006001
6,1,6,2.5,1,1000,0,100,2,700,3,0,BFB+SR,MINMAX,100,58,0,0.190476,0.809524,8,0.001388,0.003655
6,1,6,2.5,1,1000,0,100,2,700,4,0,BFB+SR,MINMAX,100,37,0,0.031746,0.968254,2,0.001678,0.003325
6,1,6,2.5,1,1000,0,100,2,700,5,0,BFB+SR,MINMAX,100,34,0,0.000000,1.000000,0,0.002195,0.003567
6,1,6,2.5,1,1000,0,100,2,700,6,0,BFB+SR,MINMAX,100,25,0,0.013333,0.986667,1,0.003630,0.004205
6,1,6,2.5,1,1000,0,100,2,700,7,0,BFB+SR,MINMAX,100,24,0,0.013158,0.986842,1,0.006373,0.005835
6,1,6,2.5,1,15000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,57,0,0.162791,0.837209,7,0.017079,0.052047
6,1,6,2.5,1,15000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,44,0,0.071429,0.928571,4,0.020144,0.044674
6,1,6,2.5,1,15000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,40,0,0.033333,0.966667,2,0.020474,0.043297
6,1,6,2.5,1,15000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,29,0,0.028169,0.971831,2,0.019223,0.042497
6,1,6,2.5,1,15000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,22,0,0.000000,1.000000,0,0.023563,0.040398
6,1,6,2.5,1,15000,0,100,2,100,3,0,BFB+SR,MINMAX,100,41,0,0.271186,0.728814,16,0.016931,0.048967
6,1,6,2.5,1,15000,0,100,2,100,4,0,BFB+SR,MINMAX,100,31,0,0.130435,0.869565,9,0.018944,0.044295
6,1,6,2.5,1,15000,0,100,2,100,5,0,BFB+SR,MINMAX,100,35,0,0.015385,0.984615,1,0.020248,0.041588
6,1,6,2.5,1,15000,0,100,2,100,6,0,BFB+SR,MINMAX,100,16,0,0.011905,0.988095,1,0.021173,0.041112
6,1,6,2.5,1,15000,0,100,2,100,7,0,BFB+SR,MINMAX,100,17,0,0.024096,0.975904,2,0.023244,0.041987
6,1,6,2.5,1,15000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,56,0,0.181818,0.818182,8,0.015577,0.050852
6,1,6,2.5,1,15000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,36,0,0.015625,0.984375,1,0.017035,0.042798
6,1,6,2.5,1,15000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,38,0,0.016129,0.983871,1,0.017092,0.043656
6,1,6,2.5,1,15000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,23,0,0.000000,1.000000,0,0.019379,0.039323
6,1,6,2.5,1,15000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,18,0,0.012195,0.987805,1,0.021525,0.041441
6,1,6,2.5,1,15000,0,100,2,500,3,0,BFB+SR,MINMAX,100,59,0,0.268293,0.731707,11,0.018626,0.047878
6,1,6,2.5,1,15000,0,100,2,500,4,0,BFB+SR,MINMAX,100,37,0,0.079365,0.920635,5,0.021480,0.041651
6,1,6,2.5,1,15000,0,100,2,500,5,0,BFB+SR,MINMAX,100,37,0,0.031746,0.968254,2,0.019424,0.040847
6,1,6,2.5,1,15000,0,100,2,500,6,0,BFB+SR,MINMAX,100,20,0,0.012500,0.987500,1,0.022215,0.041819
6,1,6,2.5,1,15000,0,100,2,500,7,0,BFB+SR,MINMAX,100,22,0,0.025641,0.974359,2,0.023403,0.040768
6,1,6,2.5,1,15000,0,100,2,700,3,0,BFB+SR,MINMAX,100,57,0,0.093023,0.906977,4,0.017481,0.049135
6,1,6,2.5,1,15000,0,100,2,700,4,0,BFB+SR,MINMAX,100,49,0,0.098039,0.901961,5,0.022398,0.042727
6,1,6,2.5,1,15000,0,100,2,700,5,0,BFB+SR,MINMAX,100,40,0,0.016667,0.983333,1,0.019410,0.040817
6,1,6,2.5,1,15000,0,100,2,700,6,0,BFB+SR,MINMAX,100,23,0,0.012987,0.987013,1,0.021609,0.041367
6,1,6,2.5,1,15000,0,100,2,700,7,0,BFB+SR,MINMAX,100,30,0,0.000000,1.000000,0,0.023365,0.040986
6,1,6,2.5,1,25000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,55,0,0.177778,0.822222,8,0.026843,0.082515
6,1,6,2.5,1,25000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,51,0,0.020408,0.979592,1,0.033045,0.074270
6,1,6,2.5,1,25000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,26,0,0.013514,0.986486,1,0.031172,0.071637
6,1,6,2.5,1,25000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,23,0,0.000000,1.000000,0,0.031653,0.066356
6,1,6,2.5,1,25000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,25,0,0.013333,0.986667,1,0.036303,0.065776
6,1,6,2.5,1,25000,0,100,2,100,3,0,BFB+SR,MINMAX,100,43,0,0.245614,0.754386,14,0.032212,0.084043
6,1,6,2.5,1,25000,0,100,2,100,4,0,BFB+SR,MINMAX,100,27,0,0.068493,0.931507,5,0.031619,0.074348
6,1,6,2.5,1,25000,0,100,2,100,5,0,BFB+SR,MINMAX,100,30,0,0.014286,0.985714,1,0.032162,0.073306
6,1,6,2.5,1,25000,0,100,2,100,6,0,BFB+SR,MINMAX,100,27,0,0.000000,1.000000,0,0.035006,0.066854
6,1,6,2.5,1,25000,0,100,2,100,7,0,BFB+SR,MINMAX,100,12,0,0.000000,1.000000,0,0.037006,0.068658
6,1,6,2.5,1,25000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,61,0,0.102564,0.897436,4,0.024686,0.088358
6,1,6,2.5,1,25000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,44,0,0.000000,1.000000,0,0.028146,0.070058
6,1,6,2.5,1,25000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,42,0,0.000000,1.000000,0,0.026196,0.078790
6,1,6,2.5,1,25000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,31,0,0.000000,1.000000,0,0.029326,0.063802
6,1,6,2.5,1,25000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,17,0,0.000000,1.000000,0,0.035169,0.069314
6,1,6,2.5,1,25000,0,100,2,500,3,0,BFB+SR,MINMAX,100,58,0,0.261905,0.738095,11,0.028694,0.084133
6,1,6,2.5,1,25000,0,100,2,500,4,0,BFB+SR,MINMAX,100,43,0,0.087719,0.912281,5,0.034985,0.073766
6,1,6,2.5,1,25000,0,100,2,500,5,0,BFB+SR,MINMAX,100,32,0,0.000000,1.000000,0,0.031992,0.069090
6,1,6,2.5,1,25000,0,100,2,500,6,0,BFB+SR,MINMAX,100,30,0,0.014286,0.985714,1,0.033746,0.066116
6,1,6,2.5,1,25000,0,100,2,500,7,0,BFB+SR,MINMAX,100,21,0,0.000000,1.000000,0,0.035580,0.064316
6,1,6,2.5,1,25000,0,100,2,700,3,0,BFB+SR,MINMAX,100,50,0,0.180000,0.820000,9,0.029872,0.081838
6,1,6,2.5,1,25000,0,100,2,700,4,0,BFB+SR,MINMAX,100,52,0,0.125000,0.875000,6,0.033674,0.070312
6,1,6,2.5,1,25000,0,100,2,700,5,0,BFB+SR,MINMAX,100,39,0,0.016393,0.983607,1,0.032188,0.070019
6,1,6,2.5,1,25000,0,100,2,700,6,0,BFB+SR,MINMAX,100,30,0,0.000000,1.000000,0,0.035540,0.068270
6,1,6,2.5,1,25000,0,100,2,700,7,0,BFB+SR,MINMAX,100,22,0,0.000000,1.000000,0,0.035433,0.066235
6,1,6,2.5,1,50000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,46,0,0.129630,0.870370,7,0.057313,0.164225
6,1,6,2.5,1,50000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,44,0,0.071429,0.928571,4,0.066090,0.151720
6,1,6,2.5,1,50000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,32,0,0.029412,0.970588,2,0.061365,0.140836
6,1,6,2.5,1,50000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,17,0,0.000000,1.000000,0,0.065222,0.135885
6,1,6,2.5,1,50000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,19,0,0.000000,1.000000,0,0.066107,0.125779
6,1,6,2.5,1,50000,0,100,2,100,3,0,BFB+SR,MINMAX,100,53,0,0.234043,0.765957,11,0.061726,0.168444
6,1,6,2.5,1,50000,0,100,2,100,4,0,BFB+SR,MINMAX,100,42,0,0.086207,0.913793,5,0.066361,0.153688
6,1,6,2.5,1,50000,0,100,2,100,5,0,BFB+SR,MINMAX,100,28,0,0.041667,0.958333,3,0.063274,0.146656
6,1,6,2.5,1,50000,0,100,2,100,6,0,BFB+SR,MINMAX,100,25,0,0.013333,0.986667,1,0.068985,0.155739
6,1,6,2.5,1,50000,0,100,2,100,7,0,BFB+SR,MINMAX,100,18,0,0.000000,1.000000,0,0.076093,0.142642
6,1,6,2.5,1,50000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,58,0,0.119048,0.880952,5,0.050180,0.168697
6,1,6,2.5,1,50000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,43,0,0.000000,1.000000,0,0.053153,0.138750
6,1,6,2.5,1,50000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,38,0,0.000000,1.000000,0,0.052375,0.142913
6,1,6,2.5,1,50000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,27,0,0.000000,1.000000,0,0.050435,0.128725
6,1,6,2.5,1,50000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,21,0,0.000000,1.000000,0,0.056640,0.127395
6,1,6,2.5,1,50000,0,100,2,500,3,0,BFB+SR,MINMAX,100,50,0,0.300000,0.700000,15,0.063886,0.162851
6,1,6,2.5,1,50000,0,100,2,500,4,0,BFB+SR,MINMAX,100,42,0,0.051724,0.948276,3,0.067478,0.147070
6,1,6,2.5,1,50000,0,100,2,500,5,0,BFB+SR,MINMAX,100,35,0,0.092308,0.907692,6,0.066707,0.141287
6,1,6,2.5,1,50000,0,100,2,500,6,0,BFB+SR,MINMAX,100,24,0,0.013158,0.986842,1,0.063640,0.140746
6,1,6,2.5,1,50000,0,100,2,500,7,0,BFB+SR,MINMAX,100,28,0,0.013889,0.986111,1,0.069938,0.128670
6,1,6,2.5,1,50000,0,100,2,700,3,0,BFB+SR,MINMAX,100,46,0,0.388889,0.611111,21,0.061092,0.161144
6,1,6,2.5,1,50000,0,100,2,700,4,0,BFB+SR,MINMAX,100,39,0,0.065574,0.934426,4,0.066010,0.147834
6,1,6,2.5,1,50000,0,100,2,700,5,0,BFB+SR,MINMAX,100,44,0,0.053571,0.946429,3,0.066936,0.137238
6,1,6,2.5,1,50000,0,100,2,700,6,0,BFB+SR,MINMAX,100,22,0,0.012821,0.987179,1,0.065307,0.137631
6,1,6,2.5,1,50000,0,100,2,700,7,0,BFB+SR,MINMAX,100,18,0,0.000000,1.000000,0,0.063373,0.133599
6,1,6,2.5,1,5000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,51,0,0.244898,0.755102,12,0.006046,0.017674
6,1,6,2.5,1,5000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,42,0,0.068966,0.931035,4,0.006530,0.015312
6,1,6,2.5,1,5000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,34,0,0.015152,0.984848,1,0.006881,0.014466
6,1,6,2.5,1,5000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,28,0,0.013889,0.986111,1,0.008124,0.014529
6,1,6,2.5,1,5000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,23,0,0.012987,0.987013,1,0.010934,0.015448
6,1,6,2.5,1,5000,0,100,2,100,3,0,BFB+SR,MINMAX,100,39,0,0.327869,0.672131,20,0.005864,0.015579
6,1,6,2.5,1,5000,0,100,2,100,4,0,BFB+SR,MINMAX,100,31,0,0.057971,0.942029,4,0.007126,0.014482
