pits,back_propagation,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,mm_level,domain, max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time
6,2,3,2.5,1,10000,0,100,2,500,4,0,BFB,MINMAX,100,30,0,0.042857,0.957143,3,0.016428,0.049967
6,2,3,2.5,1,10000,0,100,2,500,5,0,BFB,MINMAX,100,34,0,0.000000,1.000000,0,0.014697,0.050354
6,2,3,2.5,1,10000,0,100,2,500,6,0,BFB,MINMAX,100,22,0,0.012821,0.987179,1,0.014203,0.050762
6,2,3,2.5,1,10000,0,100,2,500,7,0,BFB,MINMAX,100,21,0,0.037975,0.962025,3,0.016980,0.052220
6,2,3,2.5,1,10000,0,100,2,700,3,0,BFB,MINMAX,100,52,0,0.166667,0.833333,8,0.012895,0.055955
6,2,3,2.5,1,10000,0,100,2,700,4,0,BFB,MINMAX,100,30,0,0.014286,0.985714,1,0.013185,0.050409
6,2,3,2.5,1,10000,0,100,2,700,5,0,BFB,MINMAX,100,29,0,0.014085,0.985915,1,0.014178,0.051961
6,2,3,2.5,1,10000,0,100,2,700,6,0,BFB,MINMAX,100,20,0,0.000000,1.000000,0,0.015212,0.052207
6,2,3,2.5,1,10000,0,100,2,700,7,0,BFB,MINMAX,100,24,0,0.013158,0.986842,1,0.016420,0.053225
6,2,3,2.5,1,1000,0,100,2,1000,3,0,BFB,MINMAX,100,54,0,0.260870,0.739130,12,0.002193,0.009627
6,2,3,2.5,1,1000,0,100,2,1000,4,0,BFB,MINMAX,100,33,0,0.059701,0.940298,4,0.001278,0.003540
6,2,3,2.5,1,1000,0,100,2,1000,5,0,BFB,MINMAX,100,24,0,0.013158,0.986842,1,0.001530,0.003902
6,2,3,2.5,1,1000,0,100,2,1000,6,0,BFB,MINMAX,100,19,0,0.012346,0.987654,1,0.002240,0.004402
6,2,3,2.5,1,1000,0,100,2,1000,7,0,BFB,MINMAX,100,14,0,0.011628,0.988372,1,0.003583,0.004984
6,2,3,2.5,1,1000,0,100,2,100,3,0,BFB,MINMAX,100,45,0,0.363636,0.636364,20,0.003017,0.010047
6,2,3,2.5,1,1000,0,100,2,100,4,0,BFB,MINMAX,100,32,0,0.044118,0.955882,3,0.001593,0.003634
6,2,3,2.5,1,1000,0,100,2,100,5,0,BFB,MINMAX,100,34,0,0.060606,0.939394,4,0.001916,0.003876
6,2,3,2.5,1,1000,0,100,2,100,6,0,BFB,MINMAX,100,21,0,0.025316,0.974684,2,0.002510,0.004250
6,2,3,2.5,1,1000,0,100,2,100,7,0,BFB,MINMAX,100,19,0,0.012346,0.987654,1,0.003741,0.004831
6,2,3,2.5,1,1000,0,100,2,5000,3,0,BFB,MINMAX,100,40,0,0.200000,0.800000,12,0.002165,0.008518
6,2,3,2.5,1,1000,0,100,2,5000,4,0,BFB,MINMAX,100,28,0,0.041667,0.958333,3,0.001155,0.003634
6,2,3,2.5,1,1000,0,100,2,5000,5,0,BFB,MINMAX,100,19,0,0.049383,0.950617,4,0.001504,0.004069
6,2,3,2.5,1,1000,0,100,2,5000,6,0,BFB,MINMAX,100,11,0,0.022472,0.977528,2,0.002178,0.004401
6,2,3,2.5,1,1000,0,100,2,5000,7,0,BFB,MINMAX,100,15,0,0.011765,0.988235,1,0.003462,0.005050
6,2,3,2.5,1,1000,0,100,2,500,3,0,BFB,MINMAX,100,44,0,0.196429,0.803571,11,0.002463,0.009637
6,2,3,2.5,1,1000,0,100,2,500,4,0,BFB,MINMAX,100,23,0,0.012987,0.987013,1,0.001222,0.003601
6,2,3,2.5,1,1000,0,100,2,500,5,0,BFB,MINMAX,100,22,0,0.051282,0.948718,4,0.001761,0.004022
6,2,3,2.5,1,1000,0,100,2,500,6,0,BFB,MINMAX,100,19,0,0.000000,1.000000,0,0.002214,0.004345
6,2,3,2.5,1,1000,0,100,2,500,7,0,BFB,MINMAX,100,10,0,0.000000,1.000000,0,0.003685,0.004884
6,2,3,2.5,1,1000,0,100,2,700,3,0,BFB,MINMAX,100,48,0,0.250000,0.750000,13,0.002692,0.010679
6,2,3,2.5,1,1000,0,100,2,700,4,0,BFB,MINMAX,100,27,0,0.013699,0.986301,1,0.001280,0.003572
6,2,3,2.5,1,1000,0,100,2,700,5,0,BFB,MINMAX,100,32,0,0.000000,1.000000,0,0.001537,0.004003
6,2,3,2.5,1,1000,0,100,2,700,6,0,BFB,MINMAX,100,23,0,0.000000,1.000000,0,0.002249,0.004247
6,2,3,2.5,1,1000,0,100,2,700,7,0,BFB,MINMAX,100,16,0,0.000000,1.000000,0,0.003729,0.004936
6,2,3,2.5,1,15000,0,100,2,1000,3,0,BFB,MINMAX,100,46,0,0.166667,0.833333,9,0.019390,0.086087
6,2,3,2.5,1,15000,0,100,2,1000,4,0,BFB,MINMAX,100,27,0,0.041096,0.958904,3,0.019220,0.074700
6,2,3,2.5,1,15000,0,100,2,1000,5,0,BFB,MINMAX,100,34,0,0.045455,0.954545,3,0.024564,0.079877
6,2,3,2.5,1,15000,0,100,2,1000,6,0,BFB,MINMAX,100,21,0,0.050633,0.949367,4,0.019921,0.079121
6,2,3,2.5,1,15000,0,100,2,1000,7,0,BFB,MINMAX,100,20,0,0.025000,0.975000,2,0.028220,0.086088
6,2,3,2.5,1,15000,0,100,2,100,3,0,BFB,MINMAX,100,45,0,0.309091,0.690909,17,0.051484,0.141109
6,2,3,2.5,1,15000,0,100,2,100,4,0,BFB,MINMAX,100,42,0,0.068966,0.931035,4,0.057920,0.122260
6,2,3,2.5,1,15000,0,100,2,100,5,0,BFB,MINMAX,100,41,0,0.000000,1.000000,0,0.055531,0.125730
6,2,3,2.5,1,15000,0,100,2,100,6,0,BFB,MINMAX,100,35,0,0.030769,0.969231,2,0.057243,0.124941
6,2,3,2.5,1,15000,0,100,2,100,7,0,BFB,MINMAX,100,18,0,0.073171,0.926829,6,0.057344,0.125555
6,2,3,2.5,1,15000,0,100,2,5000,3,0,BFB,MINMAX,100,40,0,0.133333,0.866667,8,0.016400,0.083553
6,2,3,2.5,1,15000,0,100,2,5000,4,0,BFB,MINMAX,100,26,0,0.027027,0.972973,2,0.018710,0.077966
6,2,3,2.5,1,15000,0,100,2,5000,5,0,BFB,MINMAX,100,23,0,0.025974,0.974026,2,0.018112,0.076583
6,2,3,2.5,1,15000,0,100,2,5000,6,0,BFB,MINMAX,100,25,0,0.013333,0.986667,1,0.020137,0.077862
6,2,3,2.5,1,15000,0,100,2,5000,7,0,BFB,MINMAX,100,23,0,0.012987,0.987013,1,0.021416,0.079704
6,2,3,2.5,1,15000,0,100,2,500,3,0,BFB,MINMAX,100,48,0,0.134615,0.865385,7,0.024401,0.089744
6,2,3,2.5,1,15000,0,100,2,500,4,0,BFB,MINMAX,100,26,0,0.067568,0.932432,5,0.022785,0.082610
6,2,3,2.5,1,15000,0,100,2,500,5,0,BFB,MINMAX,100,42,0,0.051724,0.948276,3,0.026828,0.081665
6,2,3,2.5,1,15000,0,100,2,500,6,0,BFB,MINMAX,100,26,0,0.067568,0.932432,5,0.024250,0.082535
6,2,3,2.5,1,15000,0,100,2,500,7,0,BFB,MINMAX,100,33,0,0.000000,1.000000,0,0.026272,0.081291
6,2,3,2.5,1,15000,0,100,2,700,3,0,BFB,MINMAX,100,44,0,0.232143,0.767857,13,0.023191,0.092778
6,2,3,2.5,1,15000,0,100,2,700,4,0,BFB,MINMAX,100,33,0,0.029851,0.970149,2,0.021603,0.079739
6,2,3,2.5,1,15000,0,100,2,700,5,0,BFB,MINMAX,100,26,0,0.027027,0.972973,2,0.022581,0.079113
6,2,3,2.5,1,15000,0,100,2,700,6,0,BFB,MINMAX,100,28,0,0.013889,0.986111,1,0.023020,0.080135
6,2,3,2.5,1,15000,0,100,2,700,7,0,BFB,MINMAX,100,18,0,0.012195,0.987805,1,0.021843,0.081277
6,2,3,2.5,1,5000,0,100,2,1000,3,0,BFB,MINMAX,100,43,0,0.315789,0.684211,18,0.005810,0.025663
6,2,3,2.5,1,5000,0,100,2,1000,4,0,BFB,MINMAX,100,29,0,0.028169,0.971831,2,0.005839,0.022009
6,2,3,2.5,1,5000,0,100,2,1000,5,0,BFB,MINMAX,100,23,0,0.051948,0.948052,4,0.006556,0.025184
6,2,3,2.5,1,5000,0,100,2,1000,6,0,BFB,MINMAX,100,15,0,0.023529,0.976471,2,0.006624,0.024378
6,2,3,2.5,1,5000,0,100,2,1000,7,0,BFB,MINMAX,100,11,0,0.011236,0.988764,1,0.007811,0.025547
6,2,3,2.5,1,5000,0,100,2,100,3,0,BFB,MINMAX,100,49,0,0.470588,0.529412,24,0.029616,0.069599
6,2,3,2.5,1,5000,0,100,2,100,4,0,BFB,MINMAX,100,33,0,0.029851,0.970149,2,0.010576,0.026572
6,2,3,2.5,1,5000,0,100,2,100,5,0,BFB,MINMAX,100,33,0,0.000000,1.000000,0,0.011607,0.030097
6,2,3,2.5,1,5000,0,100,2,100,6,0,BFB,MINMAX,100,33,0,0.044776,0.955224,3,0.011269,0.026193
6,2,3,2.5,1,5000,0,100,2,100,7,0,BFB,MINMAX,100,28,0,0.013889,0.986111,1,0.013099,0.026827
6,2,3,2.5,1,5000,0,100,2,5000,3,0,BFB,MINMAX,100,37,0,0.269841,0.730159,17,0.004620,0.024859
6,2,3,2.5,1,5000,0,100,2,5000,4,0,BFB,MINMAX,100,29,0,0.014085,0.985915,1,0.005258,0.022474
6,2,3,2.5,1,5000,0,100,2,5000,5,0,BFB,MINMAX,100,27,0,0.013699,0.986301,1,0.005926,0.023772
6,2,3,2.5,1,5000,0,100,2,5000,6,0,BFB,MINMAX,100,19,0,0.024691,0.975309,2,0.006870,0.024762
6,2,3,2.5,1,5000,0,100,2,5000,7,0,BFB,MINMAX,100,23,0,0.012987,0.987013,1,0.008846,0.026008
6,2,3,2.5,1,5000,0,100,2,500,3,0,BFB,MINMAX,100,49,0,0.156863,0.843137,8,0.006484,0.025275
6,2,3,2.5,1,5000,0,100,2,500,4,0,BFB,MINMAX,100,28,0,0.069444,0.930556,5,0.006766,0.022412
6,2,3,2.5,1,5000,0,100,2,500,5,0,BFB,MINMAX,100,32,0,0.044118,0.955882,3,0.006964,0.023499
6,2,3,2.5,1,5000,0,100,2,500,6,0,BFB,MINMAX,100,23,0,0.012987,0.987013,1,0.006960,0.024732
6,2,3,2.5,1,5000,0,100,2,500,7,0,BFB,MINMAX,100,20,0,0.025000,0.975000,2,0.008877,0.024628
6,2,3,2.5,1,5000,0,100,2,700,3,0,BFB,MINMAX,100,41,0,0.186441,0.813559,11,0.005166,0.025620
6,2,3,2.5,1,5000,0,100,2,700,4,0,BFB,MINMAX,100,30,0,0.028571,0.971429,2,0.006083,0.022120
6,2,3,2.5,1,5000,0,100,2,700,5,0,BFB,MINMAX,100,21,0,0.050633,0.949367,4,0.006586,0.023347
6,2,3,2.5,1,5000,0,100,2,700,6,0,BFB,MINMAX,100,17,0,0.012048,0.987952,1,0.007376,0.024897
6,2,3,2.5,1,5000,0,100,2,700,7,0,BFB,MINMAX,100,20,0,0.012500,0.987500,1,0.008085,0.024732
6,2,3,2.5,2,100000,0,100,2,1000,3,0,BFB,MINMAX,100,34,0,0.272727,0.727273,18,0.181032,0.941928
6,2,3,2.5,2,100000,0,100,2,1000,4,0,BFB,MINMAX,100,29,0,0.042254,0.957747,3,0.220672,0.793395
6,2,3,2.5,2,100000,0,100,2,1000,5,0,BFB,MINMAX,100,25,0,0.026667,0.973333,2,0.218999,0.840493
6,2,3,2.5,2,100000,0,100,2,1000,6,0,BFB,MINMAX,100,15,0,0.011765,0.988235,1,0.179888,0.841835
6,2,3,2.5,2,100000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.444444,0.555556,24,1.931587,3.601873
6,2,3,2.5,2,100000,0,100,2,100,4,0,BFB,MINMAX,100,39,0,0.114754,0.885246,7,1.667739,2.674906
6,2,3,2.5,2,100000,0,100,2,100,5,0,BFB,MINMAX,100,42,0,0.086207,0.913793,5,1.756680,2.974343
6,2,3,2.5,2,100000,0,100,2,100,6,0,BFB,MINMAX,100,32,0,0.029412,0.970588,2,1.511041,2.897318
6,2,3,2.5,2,100000,0,100,2,5000,3,0,BFB,MINMAX,100,47,0,0.226415,0.773585,12,0.130512,0.664724
6,2,3,2.5,2,100000,0,100,2,5000,4,0,BFB,MINMAX,100,23,0,0.051948,0.948052,4,0.133754,0.576273
6,2,3,2.5,2,100000,0,100,2,5000,5,0,BFB,MINMAX,100,27,0,0.041096,0.958904,3,0.146273,0.595373
6,2,3,2.5,2,100000,0,100,2,5000,6,0,BFB,MINMAX,100,26,0,0.013514,0.986486,1,0.118730,0.610526
6,2,3,2.5,2,100000,0,100,2,5000,7,0,BFB,MINMAX,100,21,0,0.025316,0.974684,2,0.143011,0.605988
6,2,3,2.5,2,100000,0,100,2,500,3,0,BFB,MINMAX,100,44,0,0.214286,0.785714,12,0.382645,1.140148
6,2,3,2.5,2,100000,0,100,2,500,5,0,BFB,MINMAX,100,31,0,0.014493,0.985507,1,0.356984,1.042754
6,2,3,2.5,2,100000,0,100,2,500,6,0,BFB,MINMAX,100,20,0,0.050000,0.950000,4,0.303948,1.058043
6,2,3,2.5,2,100000,0,100,2,500,7,0,BFB,MINMAX,100,15,0,0.000000,1.000000,0,0.302576,1.172017
6,2,3,2.5,2,100000,0,100,2,700,3,0,BFB,MINMAX,100,44,0,0.232143,0.767857,13,0.273445,1.025525
6,2,3,2.5,2,100000,0,100,2,700,4,0,BFB,MINMAX,100,19,0,0.024691,0.975309,2,0.226811,0.902199
6,2,3,2.5,2,100000,0,100,2,700,5,0,BFB,MINMAX,100,23,0,0.064935,0.935065,5,0.241942,0.949982
6,2,3,2.5,2,100000,0,100,2,700,6,0,BFB,MINMAX,100,16,0,0.011905,0.988095,1,0.229926,0.940510
6,2,3,2.5,2,100000,0,100,2,700,7,0,BFB,MINMAX,100,18,0,0.000000,1.000000,0,0.275835,1.024273
6,2,3,2.5,2,10000,0,100,2,1000,3,0,BFB,MINMAX,100,50,0,0.240000,0.760000,12,0.031538,0.129154
6,2,3,2.5,2,10000,0,100,2,1000,4,0,BFB,MINMAX,100,23,0,0.025974,0.974026,2,0.012050,0.050348
6,2,3,2.5,2,10000,0,100,2,1000,5,0,BFB,MINMAX,100,22,0,0.051282,0.948718,4,0.012918,0.053846
6,2,3,2.5,2,10000,0,100,2,1000,6,0,BFB,MINMAX,100,16,0,0.035714,0.964286,3,0.012588,0.053007
6,2,3,2.5,2,10000,0,100,2,1000,7,0,BFB,MINMAX,100,15,0,0.023529,0.976471,2,0.014285,0.053948
6,2,3,2.5,2,10000,0,100,2,100,3,0,BFB,MINMAX,100,49,0,0.352941,0.647059,18,0.028577,0.084983
6,2,3,2.5,2,10000,0,100,2,100,4,0,BFB,MINMAX,100,35,0,0.076923,0.923077,5,0.028816,0.073280
6,2,3,2.5,2,10000,0,100,2,100,5,0,BFB,MINMAX,100,33,0,0.014925,0.985075,1,0.025910,0.076181
6,2,3,2.5,2,10000,0,100,2,100,6,0,BFB,MINMAX,100,27,0,0.027397,0.972603,2,0.028885,0.075931
6,2,3,2.5,2,10000,0,100,2,100,7,0,BFB,MINMAX,100,23,0,0.000000,1.000000,0,0.028545,0.077225
6,2,3,2.5,2,10000,0,100,2,5000,3,0,BFB,MINMAX,100,43,0,0.333333,0.666667,19,0.025105,0.110653
6,2,3,2.5,2,10000,0,100,2,5000,4,0,BFB,MINMAX,100,26,0,0.013514,0.986486,1,0.012131,0.047835
6,2,3,2.5,2,10000,0,100,2,5000,5,0,BFB,MINMAX,100,24,0,0.105263,0.894737,8,0.013417,0.052153
6,2,3,2.5,2,10000,0,100,2,5000,6,0,BFB,MINMAX,100,22,0,0.012821,0.987179,1,0.012614,0.051365
6,2,3,2.5,2,10000,0,100,2,5000,7,0,BFB,MINMAX,100,15,0,0.035294,0.964706,3,0.014598,0.054544
6,2,3,2.5,2,10000,0,100,2,500,3,0,BFB,MINMAX,100,50,0,0.240000,0.760000,12,0.012679,0.059833
6,2,3,2.5,2,10000,0,100,2,500,4,0,BFB,MINMAX,100,23,0,0.000000,1.000000,0,0.013848,0.050423
6,2,3,2.5,2,10000,0,100,2,500,5,0,BFB,MINMAX,100,28,0,0.013889,0.986111,1,0.013467,0.052601
6,2,3,2.5,2,10000,0,100,2,500,6,0,BFB,MINMAX,100,23,0,0.025974,0.974026,2,0.016092,0.052710
6,2,3,2.5,2,10000,0,100,2,500,7,0,BFB,MINMAX,100,15,0,0.035294,0.964706,3,0.014759,0.055588
6,2,3,2.5,2,10000,0,100,2,700,3,0,BFB,MINMAX,100,38,0,0.193548,0.806452,12,0.012637,0.057355
6,2,3,2.5,2,10000,0,100,2,700,4,0,BFB,MINMAX,100,26,0,0.081081,0.918919,6,0.015979,0.050402
6,2,3,2.5,2,10000,0,100,2,700,5,0,BFB,MINMAX,100,18,0,0.024390,0.975610,2,0.011949,0.052700
6,2,3,2.5,2,10000,0,100,2,700,6,0,BFB,MINMAX,100,21,0,0.012658,0.987342,1,0.012419,0.051884
6,2,3,2.5,2,10000,0,100,2,700,7,0,BFB,MINMAX,100,19,0,0.024691,0.975309,2,0.015729,0.053492
6,2,3,2.5,2,1000,0,100,2,1000,3,0,BFB,MINMAX,100,45,0,0.272727,0.727273,15,0.002102,0.008865
6,2,3,2.5,2,1000,0,100,2,1000,4,0,BFB,MINMAX,100,19,0,0.000000,1.000000,0,0.001149,0.003589
6,2,3,2.5,2,1000,0,100,2,1000,5,0,BFB,MINMAX,100,19,0,0.012346,0.987654,1,0.001657,0.004176
6,2,3,2.5,2,1000,0,100,2,1000,6,0,BFB,MINMAX,100,23,0,0.025974,0.974026,2,0.002192,0.004409
6,2,3,2.5,2,1000,0,100,2,1000,7,0,BFB,MINMAX,100,8,0,0.000000,1.000000,0,0.003640,0.005026
6,2,3,2.5,2,1000,0,100,2,100,3,0,BFB,MINMAX,100,48,0,0.230769,0.769231,12,0.002612,0.009741
6,2,3,2.5,2,1000,0,100,2,100,4,0,BFB,MINMAX,100,31,0,0.086957,0.913043,6,0.001610,0.003989
6,2,3,2.5,2,1000,0,100,2,100,5,0,BFB,MINMAX,100,36,0,0.046875,0.953125,3,0.001831,0.003963
6,2,3,2.5,2,1000,0,100,2,100,6,0,BFB,MINMAX,100,28,0,0.069444,0.930556,5,0.002471,0.004353
6,2,3,2.5,2,1000,0,100,2,100,7,0,BFB,MINMAX,100,20,0,0.012500,0.987500,1,0.003617,0.004937
6,2,3,2.5,2,1000,0,100,2,5000,3,0,BFB,MINMAX,100,40,0,0.200000,0.800000,12,0.002317,0.009387
6,2,3,2.5,2,1000,0,100,2,5000,4,0,BFB,MINMAX,100,28,0,0.041667,0.958333,3,0.001163,0.003651
6,2,3,2.5,2,1000,0,100,2,5000,5,0,BFB,MINMAX,100,19,0,0.049383,0.950617,4,0.001488,0.003994
6,2,3,2.5,2,1000,0,100,2,5000,6,0,BFB,MINMAX,100,11,0,0.022472,0.977528,2,0.002179,0.004403
6,2,3,2.5,2,1000,0,100,2,5000,7,0,BFB,MINMAX,100,15,0,0.011765,0.988235,1,0.003474,0.005074
6,2,3,2.5,2,1000,0,100,2,500,3,0,BFB,MINMAX,100,41,0,0.186441,0.813559,11,0.002342,0.009047
6,2,3,2.5,2,1000,0,100,2,500,4,0,BFB,MINMAX,100,24,0,0.052632,0.947368,4,0.001270,0.003668
6,2,3,2.5,2,1000,0,100,2,500,5,0,BFB,MINMAX,100,21,0,0.000000,1.000000,0,0.001524,0.003914
6,2,3,2.5,2,1000,0,100,2,500,6,0,BFB,MINMAX,100,21,0,0.000000,1.000000,0,0.002337,0.004320
6,2,3,2.5,2,1000,0,100,2,500,7,0,BFB,MINMAX,100,16,0,0.000000,1.000000,0,0.003512,0.004903
6,2,3,2.5,2,1000,0,100,2,700,3,0,BFB,MINMAX,100,40,0,0.300000,0.700000,18,0.002456,0.009719
6,2,3,2.5,2,1000,0,100,2,700,4,0,BFB,MINMAX,100,32,0,0.073529,0.926471,5,0.001422,0.003995
6,2,3,2.5,2,1000,0,100,2,700,5,0,BFB,MINMAX,100,23,0,0.077922,0.922078,6,0.001601,0.003900
6,2,3,2.5,2,1000,0,100,2,700,6,0,BFB,MINMAX,100,20,0,0.025000,0.975000,2,0.002387,0.004569
6,2,3,2.5,2,1000,0,100,2,700,7,0,BFB,MINMAX,100,17,0,0.000000,1.000000,0,0.003567,0.004940
6,2,3,2.5,2,15000,0,100,2,1000,3,0,BFB,MINMAX,100,37,0,0.142857,0.857143,9,0.019601,0.084556
6,2,3,2.5,2,15000,0,100,2,1000,4,0,BFB,MINMAX,100,30,0,0.042857,0.957143,3,0.021074,0.076968
6,2,3,2.5,2,15000,0,100,2,1000,5,0,BFB,MINMAX,100,23,0,0.077922,0.922078,6,0.021574,0.080828
6,2,3,2.5,2,15000,0,100,2,1000,6,0,BFB,MINMAX,100,12,0,0.011364,0.988636,1,0.019512,0.082250
6,2,3,2.5,2,15000,0,100,2,1000,7,0,BFB,MINMAX,100,8,0,0.000000,1.000000,0,0.019966,0.083051
6,2,3,2.5,2,15000,0,100,2,100,3,0,BFB,MINMAX,100,56,0,0.272727,0.727273,12,0.049416,0.149786
6,2,3,2.5,2,15000,0,100,2,100,4,0,BFB,MINMAX,100,37,0,0.031746,0.968254,2,0.054504,0.132364
6,2,3,2.5,2,15000,0,100,2,100,5,0,BFB,MINMAX,100,28,0,0.069444,0.930556,5,0.055960,0.136805
6,2,3,2.5,2,15000,0,100,2,100,6,0,BFB,MINMAX,100,35,0,0.000000,1.000000,0,0.059059,0.139693
6,2,3,2.5,2,15000,0,100,2,100,7,0,BFB,MINMAX,100,26,0,0.013514,0.986486,1,0.058247,0.139353
6,2,3,2.5,2,15000,0,100,2,5000,3,0,BFB,MINMAX,100,46,0,0.203704,0.796296,11,0.018820,0.083413
6,2,3,2.5,2,15000,0,100,2,5000,4,0,BFB,MINMAX,100,24,0,0.052632,0.947368,4,0.018902,0.075253
6,2,3,2.5,2,15000,0,100,2,5000,5,0,BFB,MINMAX,100,25,0,0.013333,0.986667,1,0.016717,0.076844
6,2,3,2.5,2,15000,0,100,2,5000,6,0,BFB,MINMAX,100,19,0,0.037037,0.962963,3,0.018085,0.078194
6,2,3,2.5,2,15000,0,100,2,5000,7,0,BFB,MINMAX,100,17,0,0.036145,0.963855,3,0.019443,0.082806
6,2,3,2.5,2,15000,0,100,2,500,3,0,BFB,MINMAX,100,46,0,0.148148,0.851852,8,0.021984,0.093139
6,2,3,2.5,2,15000,0,100,2,500,4,0,BFB,MINMAX,100,25,0,0.013333,0.986667,1,0.021507,0.087534
6,2,3,2.5,2,15000,0,100,2,500,5,0,BFB,MINMAX,100,26,0,0.040541,0.959459,3,0.025730,0.085562
6,2,3,2.5,2,15000,0,100,2,500,6,0,BFB,MINMAX,100,21,0,0.012658,0.987342,1,0.026209,0.086140
6,2,3,2.5,2,15000,0,100,2,500,7,0,BFB,MINMAX,100,10,0,0.033333,0.966667,3,0.025044,0.087190
6,2,3,2.5,2,15000,0,100,2,700,3,0,BFB,MINMAX,100,47,0,0.150943,0.849057,8,0.021298,0.090247
6,2,3,2.5,2,15000,0,100,2,700,4,0,BFB,MINMAX,100,30,0,0.042857,0.957143,3,0.022378,0.078045
6,2,3,2.5,2,15000,0,100,2,700,5,0,BFB,MINMAX,100,28,0,0.013889,0.986111,1,0.019190,0.081448
6,2,3,2.5,2,15000,0,100,2,700,6,0,BFB,MINMAX,100,17,0,0.024096,0.975904,2,0.019999,0.082137
6,2,3,2.5,2,15000,0,100,2,700,7,0,BFB,MINMAX,100,15,0,0.000000,1.000000,0,0.020836,0.084751
6,2,3,2.5,2,5000,0,100,2,1000,3,0,BFB,MINMAX,100,43,0,0.105263,0.894737,6,0.005198,0.024715
6,2,3,2.5,2,5000,0,100,2,1000,4,0,BFB,MINMAX,100,22,0,0.025641,0.974359,2,0.006490,0.025070
6,2,3,2.5,2,5000,0,100,2,1000,5,0,BFB,MINMAX,100,28,0,0.027778,0.972222,2,0.006501,0.025108
6,2,3,2.5,2,5000,0,100,2,1000,6,0,BFB,MINMAX,100,27,0,0.013699,0.986301,1,0.007388,0.024234
6,2,3,2.5,2,5000,0,100,2,1000,7,0,BFB,MINMAX,100,12,0,0.011364,0.988636,1,0.008293,0.025118
6,2,3,2.5,2,5000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.370370,0.629630,20,0.018886,0.069312
6,2,3,2.5,2,5000,0,100,2,100,4,0,BFB,MINMAX,100,27,0,0.054795,0.945205,4,0.009663,0.027226
6,2,3,2.5,2,5000,0,100,2,100,5,0,BFB,MINMAX,100,31,0,0.028986,0.971014,2,0.009317,0.028383
6,2,3,2.5,2,5000,0,100,2,100,6,0,BFB,MINMAX,100,19,0,0.024691,0.975309,2,0.010587,0.028178
6,2,3,2.5,2,5000,0,100,2,100,7,0,BFB,MINMAX,100,19,0,0.000000,1.000000,0,0.011878,0.028753
6,2,3,2.5,2,5000,0,100,2,5000,3,0,BFB,MINMAX,100,33,0,0.194030,0.805970,13,0.004579,0.025283
6,2,3,2.5,2,5000,0,100,2,5000,4,0,BFB,MINMAX,100,31,0,0.000000,1.000000,0,0.005487,0.022106
6,2,3,2.5,2,5000,0,100,2,5000,5,0,BFB,MINMAX,100,29,0,0.098592,0.901408,7,0.005839,0.023291
6,2,3,2.5,2,5000,0,100,2,5000,6,0,BFB,MINMAX,100,12,0,0.011364,0.988636,1,0.006698,0.024736
6,2,3,2.5,2,5000,0,100,2,5000,7,0,BFB,MINMAX,100,13,0,0.022989,0.977012,2,0.008463,0.026970
6,2,3,2.5,2,5000,0,100,2,500,3,0,BFB,MINMAX,100,49,0,0.215686,0.784314,11,0.014945,0.059861
6,2,3,2.5,2,5000,0,100,2,500,4,0,BFB,MINMAX,100,27,0,0.013699,0.986301,1,0.006238,0.022819
6,2,3,2.5,2,5000,0,100,2,500,5,0,BFB,MINMAX,100,21,0,0.025316,0.974684,2,0.007005,0.024014
6,2,3,2.5,2,5000,0,100,2,500,6,0,BFB,MINMAX,100,16,0,0.011905,0.988095,1,0.006872,0.024349
6,2,3,2.5,2,5000,0,100,2,500,7,0,BFB,MINMAX,100,16,0,0.011905,0.988095,1,0.008415,0.025456
6,2,3,2.5,2,5000,0,100,2,700,3,0,BFB,MINMAX,100,43,0,0.210526,0.789474,12,0.010619,0.053514
6,2,3,2.5,2,5000,0,100,2,700,4,0,BFB,MINMAX,100,26,0,0.054054,0.945946,4,0.006819,0.025006
6,2,3,2.5,2,5000,0,100,2,700,5,0,BFB,MINMAX,100,27,0,0.041096,0.958904,3,0.006107,0.023600
6,2,3,2.5,2,5000,0,100,2,700,6,0,BFB,MINMAX,100,25,0,0.040000,0.960000,3,0.006957,0.024294
6,2,3,2.5,2,5000,0,100,2,700,7,0,BFB,MINMAX,100,18,0,0.012195,0.987805,1,0.008262,0.025029
6,2,3,2.5,3,100000,0,100,2,1000,3,0,BFB,MINMAX,100,53,0,0.765957,0.234043,36,0.453262,0.864533
6,2,3,2.5,3,100000,0,100,2,1000,4,0,BFB,MINMAX,100,53,0,0.404255,0.595745,19,0.541308,0.749180
6,2,3,2.5,3,100000,0,100,2,1000,5,0,BFB,MINMAX,100,58,0,0.619048,0.380952,26,0.506877,0.762222
6,2,3,2.5,3,100000,0,100,2,1000,6,0,BFB,MINMAX,100,55,0,0.244444,0.755556,11,0.475056,0.742144
6,2,3,2.5,3,100000,0,100,2,1000,7,0,BFB,MINMAX,100,50,0,0.240000,0.760000,12,0.501567,0.757586
6,2,3,2.5,3,100000,0,100,2,100,3,0,BFB,MINMAX,100,54,0,0.630435,0.369565,29,2.282252,3.474346
