pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,domain, max_alg, min_alg, mm_level ,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,5,2.5,1,100000,0,100,2,1000,0,BFB,MINMAX,3,100,58,0,0.642857,0.357143,27
6,5,2.5,1,100000,0,100,2,5000,0,BFB,MINMAX,3,100,62,0,0.868421,0.131579,33
6,5,2.5,1,100000,0,100,2,500,0,BFB,MINMAX,3,100,53,0,0.659574,0.340426,31
6,5,2.5,1,100000,0,100,2,700,0,BFB,MINMAX,3,100,44,0,0.785714,0.214286,44
6,5,2.5,1,10000,0,100,2,1000,0,BFB,MINMAX,3,100,54,0,0.630435,0.369565,29
6,5,2.5,1,10000,0,100,2,100,0,BFB,MINMAX,3,100,59,0,0.536585,0.463415,22
6,5,2.5,1,10000,0,100,2,5000,0,BFB,MINMAX,3,100,53,0,0.765957,0.234043,36
6,5,2.5,1,10000,0,100,2,500,0,BFB,MINMAX,3,100,51,0,0.632653,0.367347,31
6,5,2.5,1,10000,0,100,2,700,0,BFB,MINMAX,3,100,55,0,0.777778,0.222222,35
6,5,2.5,1,1000,0,100,2,1000,0,BFB,MINMAX,3,100,50,0,0.74,0.26,37
6,5,2.5,1,1000,0,100,2,100,0,BFB,MINMAX,3,100,56,0,0.477273,0.522727,21
6,5,2.5,1,1000,0,100,2,5000,0,BFB,MINMAX,3,100,57,0,0.72093,0.27907,31
6,5,2.5,1,1000,0,100,2,500,0,BFB,MINMAX,3,100,56,0,0.659091,0.340909,29
6,5,2.5,1,1000,0,100,2,700,0,BFB,MINMAX,3,100,50,0,0.76,0.24,38
6,5,2.5,1,15000,0,100,2,1000,0,BFB,MINMAX,3,100,56,0,0.840909,0.159091,37
6,5,2.5,1,15000,0,100,2,100,0,BFB,MINMAX,3,100,53,0,0.468085,0.531915,22
6,5,2.5,1,15000,0,100,2,5000,0,BFB,MINMAX,3,100,57,0,0.883721,0.116279,38
6,5,2.5,1,15000,0,100,2,500,0,BFB,MINMAX,3,100,45,0,0.6,0.4,33
6,5,2.5,1,15000,0,100,2,700,0,BFB,MINMAX,3,100,59,0,0.634146,0.365854,26
6,5,2.5,1,5000,0,100,2,1000,0,BFB,MINMAX,3,100,47,0,0.698113,0.301887,37
6,5,2.5,1,5000,0,100,2,100,0,BFB,MINMAX,3,100,57,0,0.488372,0.511628,21
6,5,2.5,1,5000,0,100,2,5000,0,BFB,MINMAX,3,100,54,0,0.934783,0.065217,43
6,5,2.5,1,5000,0,100,2,500,0,BFB,MINMAX,3,100,55,0,0.6,0.4,27
6,5,2.5,1,5000,0,100,2,700,0,BFB,MINMAX,3,100,58,0,0.738095,0.261905,31
6,5,2.5,2,100000,0,100,2,1000,0,BFB,MINMAX,3,100,54,0,0.695652,0.304348,32
6,5,2.5,2,100000,0,100,2,5000,0,BFB,MINMAX,3,100,51,0,0.857143,0.142857,42
6,5,2.5,2,100000,0,100,2,500,0,BFB,MINMAX,3,100,60,0,0.7,0.3,28
6,5,2.5,2,100000,0,100,2,700,0,BFB,MINMAX,3,100,67,0,0.69697,0.30303,23
6,5,2.5,2,10000,0,100,2,1000,0,BFB,MINMAX,3,100,54,0,0.826087,0.173913,38
6,5,2.5,2,10000,0,100,2,100,0,BFB,MINMAX,3,100,54,0,0.586957,0.413043,27
6,5,2.5,2,10000,0,100,2,5000,0,BFB,MINMAX,3,100,56,0,0.727273,0.272727,32
6,5,2.5,2,10000,0,100,2,500,0,BFB,MINMAX,3,100,54,0,0.652174,0.347826,30
6,5,2.5,2,10000,0,100,2,700,0,BFB,MINMAX,3,100,56,0,0.772727,0.227273,34
6,5,2.5,2,1000,0,100,2,1000,0,BFB,MINMAX,3,100,61,0,0.666667,0.333333,26
6,5,2.5,2,1000,0,100,2,100,0,BFB,MINMAX,3,100,60,0,0.45,0.55,18
6,5,2.5,2,1000,0,100,2,5000,0,BFB,MINMAX,3,100,57,0,0.72093,0.27907,31
6,5,2.5,2,1000,0,100,2,500,0,BFB,MINMAX,3,100,47,0,0.528302,0.471698,28
6,5,2.5,2,1000,0,100,2,700,0,BFB,MINMAX,3,100,43,0,0.754386,0.245614,43
6,5,2.5,2,15000,0,100,2,1000,0,BFB,MINMAX,3,100,57,0,0.651163,0.348837,28
6,5,2.5,2,15000,0,100,2,100,0,BFB,MINMAX,3,100,58,0,0.547619,0.452381,23
6,5,2.5,2,15000,0,100,2,5000,0,BFB,MINMAX,3,100,55,0,0.933333,0.066667,42
6,5,2.5,2,15000,0,100,2,500,0,BFB,MINMAX,3,100,47,0,0.698113,0.301887,37
6,5,2.5,2,15000,0,100,2,700,0,BFB,MINMAX,3,100,47,0,0.754717,0.245283,40
6,5,2.5,2,5000,0,100,2,1000,0,BFB,MINMAX,3,100,46,0,0.722222,0.277778,39
6,5,2.5,2,5000,0,100,2,100,0,BFB,MINMAX,3,100,44,0,0.553571,0.446429,31
6,5,2.5,2,5000,0,100,2,5000,0,BFB,MINMAX,3,100,56,0,0.818182,0.181818,36
6,5,2.5,2,5000,0,100,2,500,0,BFB,MINMAX,3,100,58,0,0.690476,0.309524,29
6,5,2.5,2,5000,0,100,2,700,0,BFB,MINMAX,3,100,49,0,0.647059,0.352941,33
6,5,2.5,3,100000,0,100,2,1000,0,BFB,MINMAX,3,100,49,0,0.862745,0.137255,44
6,5,2.5,3,100000,0,100,2,5000,0,BFB,MINMAX,3,100,50,0,0.82,0.18,41
6,5,2.5,3,100000,0,100,2,500,0,BFB,MINMAX,3,100,46,0,0.62963,0.37037,34
6,5,2.5,3,100000,0,100,2,700,0,BFB,MINMAX,3,100,54,0,0.76087,0.23913,35
6,5,2.5,3,10000,0,100,2,1000,0,BFB,MINMAX,3,100,59,0,0.902439,0.097561,37
6,5,2.5,3,10000,0,100,2,100,0,BFB,MINMAX,3,100,54,0,0.521739,0.478261,24
6,5,2.5,3,10000,0,100,2,5000,0,BFB,MINMAX,3,100,58,0,0.761905,0.238095,32
6,5,2.5,3,10000,0,100,2,500,0,BFB,MINMAX,3,100,46,0,0.740741,0.259259,40
6,5,2.5,3,10000,0,100,2,700,0,BFB,MINMAX,3,100,56,0,0.818182,0.181818,36
6,5,2.5,3,1000,0,100,2,1000,0,BFB,MINMAX,3,100,52,0,0.770833,0.229167,37
6,5,2.5,3,1000,0,100,2,100,0,BFB,MINMAX,3,100,49,0,0.568627,0.431373,29
6,5,2.5,3,1000,0,100,2,5000,0,BFB,MINMAX,3,100,57,0,0.72093,0.27907,31
6,5,2.5,3,1000,0,100,2,500,0,BFB,MINMAX,3,100,52,0,0.541667,0.458333,26
6,5,2.5,3,1000,0,100,2,700,0,BFB,MINMAX,3,100,52,0,0.729167,0.270833,35
6,5,2.5,3,15000,0,100,2,1000,0,BFB,MINMAX,3,100,56,0,0.818182,0.181818,36
6,5,2.5,3,15000,0,100,2,100,0,BFB,MINMAX,3,100,54,0,0.478261,0.521739,22
6,5,2.5,3,15000,0,100,2,5000,0,BFB,MINMAX,3,100,56,0,0.795455,0.204545,35
6,5,2.5,3,15000,0,100,2,500,0,BFB,MINMAX,3,100,42,0,0.689655,0.310345,40
6,5,2.5,3,15000,0,100,2,700,0,BFB,MINMAX,3,100,60,0,0.8,0.2,32
6,5,2.5,3,5000,0,100,2,1000,0,BFB,MINMAX,3,100,48,0,0.865385,0.134615,45
6,5,2.5,3,5000,0,100,2,100,0,BFB,MINMAX,3,100,57,0,0.604651,0.395349,26
6,5,2.5,3,5000,0,100,2,5000,0,BFB,MINMAX,3,100,62,0,0.763158,0.236842,29
6,5,2.5,3,5000,0,100,2,500,0,BFB,MINMAX,3,100,48,0,0.788462,0.211538,41
6,5,2.5,3,5000,0,100,2,700,0,BFB,MINMAX,3,100,43,0,0.701754,0.298246,40
6,6,0.5,1,100000,0,100,2,1000,0,BFB,MINMAX,3,100,29,0,0.985915,0.014085,70
6,6,0.5,1,100000,0,100,2,100,0,BFB,MINMAX,3,100,36,0,0.71875,0.28125,46
6,6,0.5,1,100000,0,100,2,5000,0,BFB,MINMAX,3,100,20,0,0.95,0.05,76
6,6,0.5,1,100000,0,100,2,500,0,BFB,MINMAX,3,100,22,0,0.948718,0.051282,74
6,6,0.5,1,100000,0,100,2,700,0,BFB,MINMAX,3,100,21,0,0.886076,0.113924,70
6,6,0.5,1,10000,0,100,2,1000,0,BFB,MINMAX,3,100,23,0,0.922078,0.077922,71
6,6,0.5,1,10000,0,100,2,100,0,BFB,MINMAX,3,100,46,0,0.759259,0.240741,41
6,6,0.5,1,10000,0,100,2,5000,0,BFB,MINMAX,3,100,21,0,0.962025,0.037975,76
6,6,0.5,1,10000,0,100,2,500,0,BFB,MINMAX,3,100,34,0,0.924242,0.075758,61
6,6,0.5,1,10000,0,100,2,700,0,BFB,MINMAX,3,100,28,0,0.944444,0.055556,68
6,6,0.5,1,1000,0,100,2,1000,0,BFB,MINMAX,3,100,30,0,0.928571,0.071429,65
6,6,0.5,1,1000,0,100,2,100,0,BFB,MINMAX,3,100,34,0,0.772727,0.227273,51
6,6,0.5,1,1000,0,100,2,5000,0,BFB,MINMAX,3,100,34,0,0.909091,0.090909,60
6,6,0.5,1,1000,0,100,2,500,0,BFB,MINMAX,3,100,29,0,0.929577,0.070423,66
6,6,0.5,1,1000,0,100,2,700,0,BFB,MINMAX,3,100,27,0,0.958904,0.041096,70
6,6,0.5,1,15000,0,100,2,1000,0,BFB,MINMAX,3,100,31,0,0.985507,0.014493,68
6,6,0.5,1,15000,0,100,2,100,0,BFB,MINMAX,3,100,54,0,0.73913,0.26087,34
6,6,0.5,1,15000,0,100,2,5000,0,BFB,MINMAX,3,100,30,0,0.957143,0.042857,67
6,6,0.5,1,15000,0,100,2,500,0,BFB,MINMAX,3,100,40,0,0.933333,0.066667,56
6,6,0.5,1,15000,0,100,2,700,0,BFB,MINMAX,3,100,29,0,0.943662,0.056338,67
6,6,0.5,1,5000,0,100,2,1000,0,BFB,MINMAX,3,100,29,0,0.943662,0.056338,67
6,6,0.5,1,5000,0,100,2,100,0,BFB,MINMAX,3,100,42,0,0.793103,0.206897,46
6,6,0.5,1,5000,0,100,2,5000,0,BFB,MINMAX,3,100,27,0,1,0,73
6,6,0.5,1,5000,0,100,2,500,0,BFB,MINMAX,3,100,40,0,0.933333,0.066667,56
6,6,0.5,1,5000,0,100,2,700,0,BFB,MINMAX,3,100,31,0,0.898551,0.101449,62
6,6,0.5,2,100000,0,100,2,1000,0,BFB,MINMAX,3,100,34,0,0.969697,0.030303,64
6,6,0.5,2,100000,0,100,2,100,0,BFB,MINMAX,3,100,42,0,0.844828,0.155172,49
6,6,0.5,2,100000,0,100,2,5000,0,BFB,MINMAX,3,100,18,0,0.987805,0.012195,81
6,6,0.5,2,100000,0,100,2,500,0,BFB,MINMAX,3,100,42,0,0.896552,0.103448,52
6,6,0.5,2,100000,0,100,2,700,0,BFB,MINMAX,3,100,34,0,0.924242,0.075758,61
6,6,0.5,2,10000,0,100,2,1000,0,BFB,MINMAX,3,100,32,0,0.970588,0.029412,66
6,6,0.5,2,10000,0,100,2,100,0,BFB,MINMAX,3,100,42,0,0.793103,0.206897,46
6,6,0.5,2,10000,0,100,2,5000,0,BFB,MINMAX,3,100,22,0,0.948718,0.051282,74
6,6,0.5,2,10000,0,100,2,500,0,BFB,MINMAX,3,100,39,0,0.983607,0.016393,60
6,6,0.5,2,10000,0,100,2,700,0,BFB,MINMAX,3,100,22,0,0.910256,0.089744,71
6,6,0.5,2,1000,0,100,2,1000,0,BFB,MINMAX,3,100,30,0,0.914286,0.085714,64
6,6,0.5,2,1000,0,100,2,100,0,BFB,MINMAX,3,100,40,0,0.783333,0.216667,47
6,6,0.5,2,1000,0,100,2,5000,0,BFB,MINMAX,3,100,34,0,0.909091,0.090909,60
6,6,0.5,2,1000,0,100,2,500,0,BFB,MINMAX,3,100,34,0,0.909091,0.090909,60
6,6,0.5,2,1000,0,100,2,700,0,BFB,MINMAX,3,100,32,0,0.985294,0.014706,67
6,6,0.5,2,15000,0,100,2,1000,0,BFB,MINMAX,3,100,29,0,0.943662,0.056338,67
6,6,0.5,2,15000,0,100,2,100,0,BFB,MINMAX,3,100,41,0,0.830508,0.169492,49
6,6,0.5,2,15000,0,100,2,5000,0,BFB,MINMAX,3,100,30,0,0.957143,0.042857,67
6,6,0.5,2,15000,0,100,2,500,0,BFB,MINMAX,3,100,35,0,0.907692,0.092308,59
6,6,0.5,2,15000,0,100,2,700,0,BFB,MINMAX,3,100,28,0,0.902778,0.097222,65
6,6,0.5,2,5000,0,100,2,1000,0,BFB,MINMAX,3,100,23,0,0.961039,0.038961,74
6,6,0.5,2,5000,0,100,2,100,0,BFB,MINMAX,3,100,40,0,0.766667,0.233333,46
6,6,0.5,2,5000,0,100,2,5000,0,BFB,MINMAX,3,100,23,0,0.961039,0.038961,74
6,6,0.5,2,5000,0,100,2,500,0,BFB,MINMAX,3,100,33,0,0.895522,0.104478,60
6,6,0.5,2,5000,0,100,2,700,0,BFB,MINMAX,3,100,30,0,0.914286,0.085714,64
6,6,0.5,3,100000,0,100,2,1000,0,BFB,MINMAX,3,100,28,0,0.958333,0.041667,69
6,6,0.5,3,100000,0,100,2,100,0,BFB,MINMAX,3,100,42,0,0.810345,0.189655,47
6,6,0.5,3,100000,0,100,2,5000,0,BFB,MINMAX,3,100,19,0,1,0,81
6,6,0.5,3,100000,0,100,2,500,0,BFB,MINMAX,3,100,32,0,0.926471,0.073529,63
6,6,0.5,3,100000,0,100,2,700,0,BFB,MINMAX,3,100,17,0,0.879518,0.120482,73
6,6,0.5,3,10000,0,100,2,1000,0,BFB,MINMAX,3,100,26,0,0.959459,0.040541,71
6,6,0.5,3,10000,0,100,2,100,0,BFB,MINMAX,3,100,42,0,0.689655,0.310345,40
6,6,0.5,3,10000,0,100,2,5000,0,BFB,MINMAX,3,100,17,0,0.987952,0.012048,82
6,6,0.5,3,10000,0,100,2,500,0,BFB,MINMAX,3,100,41,0,0.949153,0.050847,56
6,6,0.5,3,10000,0,100,2,700,0,BFB,MINMAX,3,100,29,0,0.971831,0.028169,69
6,6,0.5,3,1000,0,100,2,1000,0,BFB,MINMAX,3,100,30,0,0.957143,0.042857,67
6,6,0.5,3,1000,0,100,2,100,0,BFB,MINMAX,3,100,41,0,0.711864,0.288136,42
6,6,0.5,3,1000,0,100,2,5000,0,BFB,MINMAX,3,100,34,0,0.909091,0.090909,60
6,6,0.5,3,1000,0,100,2,500,0,BFB,MINMAX,3,100,36,0,0.96875,0.03125,62
6,6,0.5,3,1000,0,100,2,700,0,BFB,MINMAX,3,100,37,0,1,0,63
6,6,0.5,3,15000,0,100,2,1000,0,BFB,MINMAX,3,100,31,0,0.971014,0.028986,67
6,6,0.5,3,15000,0,100,2,100,0,BFB,MINMAX,3,100,34,0,0.742424,0.257576,49
6,6,0.5,3,15000,0,100,2,5000,0,BFB,MINMAX,3,100,23,0,0.974026,0.025974,75
6,6,0.5,3,15000,0,100,2,500,0,BFB,MINMAX,3,100,32,0,0.897059,0.102941,61
6,6,0.5,3,15000,0,100,2,700,0,BFB,MINMAX,3,100,31,0,0.956522,0.043478,66
6,6,0.5,3,5000,0,100,2,1000,0,BFB,MINMAX,3,100,37,0,0.984127,0.015873,62
6,6,0.5,3,5000,0,100,2,100,0,BFB,MINMAX,3,100,35,0,0.692308,0.307692,45
6,6,0.5,3,5000,0,100,2,5000,0,BFB,MINMAX,3,100,22,0,0.987179,0.012821,77
6,6,0.5,3,5000,0,100,2,500,0,BFB,MINMAX,3,100,44,0,0.964286,0.035714,54
6,6,0.5,3,5000,0,100,2,700,0,BFB,MINMAX,3,100,29,0,1,0,71
6,6,2.5,1,100000,0,100,2,1000,0,BFB,MINMAX,3,100,18,0,0.987805,0.012195,81
6,6,2.5,1,100000,0,100,2,100,0,BFB,MINMAX,3,100,37,0,0.920635,0.079365,58
6,6,2.5,1,100000,0,100,2,5000,0,BFB,MINMAX,3,100,21,0,1,0,79
6,6,2.5,1,100000,0,100,2,500,0,BFB,MINMAX,3,100,20,0,0.9875,0.0125,79
6,6,2.5,1,100000,0,100,2,700,0,BFB,MINMAX,3,100,23,0,0.987013,0.012987,76
6,6,2.5,1,10000,0,100,2,1000,0,BFB,MINMAX,3,100,22,0,1,0,78
6,6,2.5,1,10000,0,100,2,100,0,BFB,MINMAX,3,100,36,0,0.8125,0.1875,52
6,6,2.5,1,10000,0,100,2,5000,0,BFB,MINMAX,3,100,26,0,0.972973,0.027027,72
6,6,2.5,1,10000,0,100,2,500,0,BFB,MINMAX,3,100,31,0,0.971014,0.028986,67
6,6,2.5,1,10000,0,100,2,700,0,BFB,MINMAX,3,100,29,0,0.957747,0.042254,68
6,6,2.5,1,1000,0,100,2,1000,0,BFB,MINMAX,3,100,21,0,0.974684,0.025316,77
6,6,2.5,1,1000,0,100,2,100,0,BFB,MINMAX,3,100,37,0,0.825397,0.174603,52
6,6,2.5,1,1000,0,100,2,5000,0,BFB,MINMAX,3,100,25,0,1,0,75
6,6,2.5,1,1000,0,100,2,500,0,BFB,MINMAX,3,100,25,0,0.973333,0.026667,73
6,6,2.5,1,1000,0,100,2,700,0,BFB,MINMAX,3,100,20,0,0.975,0.025,78
6,6,2.5,1,15000,0,100,2,1000,0,BFB,MINMAX,3,100,29,0,0.985915,0.014085,70
6,6,2.5,1,15000,0,100,2,100,0,BFB,MINMAX,3,100,39,0,0.786885,0.213115,48
6,6,2.5,1,15000,0,100,2,5000,0,BFB,MINMAX,3,100,17,0,1,0,83
6,6,2.5,1,15000,0,100,2,500,0,BFB,MINMAX,3,100,20,0,1,0,80
6,6,2.5,1,15000,0,100,2,700,0,BFB,MINMAX,3,100,25,0,1,0,75
6,6,2.5,1,5000,0,100,2,1000,0,BFB,MINMAX,3,100,25,0,1,0,75
6,6,2.5,1,5000,0,100,2,100,0,BFB,MINMAX,3,100,38,0,0.870968,0.129032,54
6,6,2.5,1,5000,0,100,2,5000,0,BFB,MINMAX,3,100,22,0,0.987179,0.012821,77
6,6,2.5,1,5000,0,100,2,500,0,BFB,MINMAX,3,100,24,0,0.973684,0.026316,74
6,6,2.5,1,5000,0,100,2,700,0,BFB,MINMAX,3,100,26,0,0.972973,0.027027,72
6,6,2.5,2,100000,0,100,2,1000,0,BFB,MINMAX,3,100,20,0,0.975,0.025,78
6,6,2.5,2,100000,0,100,2,100,0,BFB,MINMAX,3,100,43,0,0.877193,0.122807,50
6,6,2.5,2,100000,0,100,2,5000,0,BFB,MINMAX,3,100,11,0,0.977528,0.022472,87
6,6,2.5,2,100000,0,100,2,500,0,BFB,MINMAX,3,100,35,0,0.969231,0.030769,63
6,6,2.5,2,100000,0,100,2,700,0,BFB,MINMAX,3,100,23,0,0.948052,0.051948,73
6,6,2.5,2,10000,0,100,2,1000,0,BFB,MINMAX,3,100,17,0,0.987952,0.012048,82
6,6,2.5,2,10000,0,100,2,100,0,BFB,MINMAX,3,100,29,0,0.915493,0.084507,65
6,6,2.5,2,10000,0,100,2,5000,0,BFB,MINMAX,3,100,21,0,1,0,79
6,6,2.5,2,10000,0,100,2,500,0,BFB,MINMAX,3,100,26,0,0.972973,0.027027,72
6,6,2.5,2,10000,0,100,2,700,0,BFB,MINMAX,3,100,26,0,0.986486,0.013514,73
6,6,2.5,2,1000,0,100,2,1000,0,BFB,MINMAX,3,100,29,0,0.985915,0.014085,70
6,6,2.5,2,1000,0,100,2,100,0,BFB,MINMAX,3,100,33,0,0.880597,0.119403,59
6,6,2.5,2,1000,0,100,2,5000,0,BFB,MINMAX,3,100,25,0,1,0,75
6,6,2.5,2,1000,0,100,2,500,0,BFB,MINMAX,3,100,30,0,0.928571,0.071429,65
6,6,2.5,2,1000,0,100,2,700,0,BFB,MINMAX,3,100,19,0,0.962963,0.037037,78
6,6,2.5,2,15000,0,100,2,1000,0,BFB,MINMAX,3,100,20,0,1,0,80
6,6,2.5,2,15000,0,100,2,100,0,BFB,MINMAX,3,100,43,0,0.912281,0.087719,52
6,6,2.5,2,15000,0,100,2,5000,0,BFB,MINMAX,3,100,20,0,1,0,80
6,6,2.5,2,15000,0,100,2,500,0,BFB,MINMAX,3,100,36,0,0.96875,0.03125,62
6,6,2.5,2,15000,0,100,2,700,0,BFB,MINMAX,3,100,21,0,0.949367,0.050633,75
6,6,2.5,2,5000,0,100,2,1000,0,BFB,MINMAX,3,100,23,0,0.987013,0.012987,76
6,6,2.5,2,5000,0,100,2,100,0,BFB,MINMAX,3,100,41,0,0.830508,0.169492,49
6,6,2.5,2,5000,0,100,2,5000,0,BFB,MINMAX,3,100,16,0,0.988095,0.011905,83
6,6,2.5,2,5000,0,100,2,500,0,BFB,MINMAX,3,100,34,0,0.924242,0.075758,61
6,6,2.5,2,5000,0,100,2,700,0,BFB,MINMAX,3,100,25,0,0.986667,0.013333,74
6,6,2.5,3,100000,0,100,2,1000,0,BFB,MINMAX,3,100,24,0,1,0,76
6,6,2.5,3,100000,0,100,2,100,0,BFB,MINMAX,3,100,39,0,0.934426,0.065574,57
6,6,2.5,3,100000,0,100,2,5000,0,BFB,MINMAX,3,100,12,0,1,0,88
6,6,2.5,3,100000,0,100,2,500,0,BFB,MINMAX,3,100,30,0,0.985714,0.014286,69
6,6,2.5,3,100000,0,100,2,700,0,BFB,MINMAX,3,100,24,0,0.986842,0.013158,75
6,6,2.5,3,10000,0,100,2,1000,0,BFB,MINMAX,3,100,25,0,1,0,75
6,6,2.5,3,10000,0,100,2,100,0,BFB,MINMAX,3,100,50,0,0.96,0.04,48
6,6,2.5,3,10000,0,100,2,5000,0,BFB,MINMAX,3,100,17,0,0.975904,0.024096,81
6,6,2.5,3,10000,0,100,2,500,0,BFB,MINMAX,3,100,23,0,0.961039,0.038961,74
6,6,2.5,3,10000,0,100,2,700,0,BFB,MINMAX,3,100,33,0,0.970149,0.029851,65
6,6,2.5,3,1000,0,100,2,1000,0,BFB,MINMAX,3,100,37,0,0.968254,0.031746,61
6,6,2.5,3,1000,0,100,2,100,0,BFB,MINMAX,3,100,41,0,0.881356,0.118644,52
6,6,2.5,3,1000,0,100,2,5000,0,BFB,MINMAX,3,100,25,0,1,0,75
6,6,2.5,3,1000,0,100,2,500,0,BFB,MINMAX,3,100,26,0,0.959459,0.040541,71
6,6,2.5,3,1000,0,100,2,700,0,BFB,MINMAX,3,100,31,0,0.985507,0.014493,68
6,6,2.5,3,15000,0,100,2,1000,0,BFB,MINMAX,3,100,28,0,0.986111,0.013889,71
6,6,2.5,3,15000,0,100,2,100,0,BFB,MINMAX,3,100,41,0,0.79661,0.20339,47
6,6,2.5,3,15000,0,100,2,5000,0,BFB,MINMAX,3,100,17,0,1,0,83
6,6,2.5,3,15000,0,100,2,500,0,BFB,MINMAX,3,100,29,0,0.971831,0.028169,69
6,6,2.5,3,15000,0,100,2,700,0,BFB,MINMAX,3,100,26,0,0.972973,0.027027,72
6,6,2.5,3,5000,0,100,2,1000,0,BFB,MINMAX,3,100,19,0,1,0,81
6,6,2.5,3,5000,0,100,2,100,0,BFB,MINMAX,3,100,44,0,0.803571,0.196429,45
6,6,2.5,3,5000,0,100,2,5000,0,BFB,MINMAX,3,100,21,0,0.987342,0.012658,78
6,6,2.5,3,5000,0,100,2,500,0,BFB,MINMAX,3,100,23,0,0.974026,0.025974,75
6,6,2.5,3,5000,0,100,2,700,0,BFB,MINMAX,3,100,29,0,0.971831,0.028169,69
6,1,0.5,1,100000,0,100,2,1000,0,BFB,UCT,NA,100,29,0,0.014085,0.985915,1
6,1,0.5,1,100000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0,1,0
6,1,0.5,1,100000,0,100,2,5000,0,BFB,UCT,NA,100,55,0,0.066667,0.933333,3
6,1,0.5,1,100000,0,100,2,500,0,BFB,UCT,NA,100,33,0,0,1,0
6,1,0.5,1,100000,0,100,2,700,0,BFB,UCT,NA,100,36,0,0,1,0
6,1,0.5,1,10000,0,100,2,1000,0,BFB,UCT,NA,100,47,0,0.037736,0.962264,2
6,1,0.5,1,10000,0,100,2,100,0,BFB,UCT,NA,100,31,0,0,1,0
6,1,0.5,1,10000,0,100,2,5000,0,BFB,UCT,NA,100,64,0,0.138889,0.861111,5
6,1,0.5,1,10000,0,100,2,500,0,BFB,UCT,NA,100,27,0,0.013699,0.986301,1
6,1,0.5,1,10000,0,100,2,700,0,BFB,UCT,NA,100,41,0,0.033898,0.966102,2
6,1,0.5,1,1000,0,100,2,1000,0,BFB,UCT,NA,100,57,0,0.488372,0.511628,21
6,1,0.5,1,1000,0,100,2,100,0,BFB,UCT,NA,100,37,0,0.047619,0.952381,3
6,1,0.5,1,1000,0,100,2,5000,0,BFB,UCT,NA,100,75,0,0.44,0.56,11
6,1,0.5,1,1000,0,100,2,500,0,BFB,UCT,NA,100,49,0,0.196078,0.803922,10
6,1,0.5,1,1000,0,100,2,700,0,BFB,UCT,NA,100,58,0,0.214286,0.785714,9
6,1,0.5,1,15000,0,100,2,1000,0,BFB,UCT,NA,100,43,0,0.035088,0.964912,2
6,1,0.5,1,15000,0,100,2,100,0,BFB,UCT,NA,100,29,0,0.014085,0.985915,1
6,1,0.5,1,15000,0,100,2,5000,0,BFB,UCT,NA,100,54,0,0.065217,0.934783,3
6,1,0.5,1,15000,0,100,2,500,0,BFB,UCT,NA,100,37,0,0.031746,0.968254,2
6,1,0.5,1,15000,0,100,2,700,0,BFB,UCT,NA,100,42,0,0.034483,0.965517,2
6,1,0.5,1,5000,0,100,2,1000,0,BFB,UCT,NA,100,49,0,0.039216,0.960784,2
6,1,0.5,1,5000,0,100,2,100,0,BFB,UCT,NA,100,29,0,0.014085,0.985915,1
6,1,0.5,1,5000,0,100,2,5000,0,BFB,UCT,NA,100,64,0,0.25,0.75,9
6,1,0.5,1,5000,0,100,2,500,0,BFB,UCT,NA,100,46,0,0.074074,0.925926,4
6,1,0.5,1,5000,0,100,2,700,0,BFB,UCT,NA,100,34,0,0.090909,0.909091,6
6,1,0.5,2,100000,0,100,2,1000,0,BFB,UCT,NA,100,33,0,0.014925,0.985075,1
6,1,0.5,2,100000,0,100,2,100,0,BFB,UCT,NA,100,24,0,0,1,0
6,1,0.5,2,100000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.022727,0.977273,1
6,1,0.5,2,100000,0,100,2,500,0,BFB,UCT,NA,100,28,0,0,1,0
6,1,0.5,2,100000,0,100,2,700,0,BFB,UCT,NA,100,32,0,0,1,0
6,1,0.5,2,10000,0,100,2,1000,0,BFB,UCT,NA,100,43,0,0.035088,0.964912,2
6,1,0.5,2,10000,0,100,2,100,0,BFB,UCT,NA,100,22,0,0.012821,0.987179,1
6,1,0.5,2,10000,0,100,2,5000,0,BFB,UCT,NA,100,62,0,0.210526,0.789474,8
6,1,0.5,2,10000,0,100,2,500,0,BFB,UCT,NA,100,36,0,0.0625,0.9375,4
6,1,0.5,2,10000,0,100,2,700,0,BFB,UCT,NA,100,32,0,0.029412,0.970588,2
6,1,0.5,2,1000,0,100,2,1000,0,BFB,UCT,NA,100,51,0,0.265306,0.734694,13
6,1,0.5,2,1000,0,100,2,100,0,BFB,UCT,NA,100,34,0,0.015152,0.984848,1
6,1,0.5,2,1000,0,100,2,5000,0,BFB,UCT,NA,100,75,0,0.44,0.56,11
6,1,0.5,2,1000,0,100,2,500,0,BFB,UCT,NA,100,47,0,0.188679,0.811321,10
6,1,0.5,2,1000,0,100,2,700,0,BFB,UCT,NA,100,50,0,0.18,0.82,9
6,1,0.5,2,15000,0,100,2,1000,0,BFB,UCT,NA,100,37,0,0.015873,0.984127,1
6,1,0.5,2,15000,0,100,2,100,0,BFB,UCT,NA,100,17,0,0.012048,0.987952,1
6,1,0.5,2,15000,0,100,2,5000,0,BFB,UCT,NA,100,56,0,0.136364,0.863636,6
