pits,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size, mm_level ,domain, max_alg, min_alg,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games
6,5,2.5,2,100000,0,100,2,1000,5,0,BFB,MINMAX,100,46,0,0.425926,0.574074,23
6,5,2.5,2,100000,0,100,2,1000,3,0,BFB,MINMAX,100,54,0,0.695652,0.304348,32
6,5,2.5,2,100000,0,100,2,100,3,0,BFB,MINMAX,100,47,0,0.509434,0.490566,27
6,5,2.5,2,100000,0,100,2,100,4,0,BFB,MINMAX,100,45,0,0.272727,0.727273,15
6,5,2.5,2,100000,0,100,2,5000,3,0,BFB,MINMAX,100,51,0,0.857143,0.142857,42
6,5,2.5,2,100000,0,100,2,5000,4,0,BFB,MINMAX,100,61,0,0.666667,0.333333,26
6,5,2.5,2,100000,0,100,2,5000,5,0,BFB,MINMAX,100,56,0,0.613636,0.386364,27
6,5,2.5,2,100000,0,100,2,500,3,0,BFB,MINMAX,100,60,0,0.7,0.3,28
6,5,2.5,2,100000,0,100,2,500,4,0,BFB,MINMAX,100,43,0,0.596491,0.403509,34
6,5,2.5,2,100000,0,100,2,500,5,0,BFB,MINMAX,100,48,0,0.307692,0.692308,16
6,5,2.5,2,100000,0,100,2,500,3,0,BFB,MINMAX,100,60,0,0.7,0.3,28
6,5,2.5,2,100000,0,100,2,700,3,0,BFB,MINMAX,100,67,0,0.69697,0.30303,23
6,5,2.5,2,100000,0,100,2,700,4,0,BFB,MINMAX,100,50,0,0.44,0.56,22
6,5,2.5,2,100000,0,100,2,700,5,0,BFB,MINMAX,100,48,0,0.365385,0.634615,19
6,5,2.5,2,100000,0,100,2,700,3,0,BFB,MINMAX,100,67,0,0.69697,0.30303,23
6,5,2.5,2,10000,0,100,2,1000,3,0,BFB,MINMAX,100,54,0,0.826087,0.173913,38
6,5,2.5,2,10000,0,100,2,1000,4,0,BFB,MINMAX,100,59,0,0.536585,0.463415,22
6,5,2.5,2,10000,0,100,2,1000,5,0,BFB,MINMAX,100,54,0,0.413043,0.586957,19
6,5,2.5,2,10000,0,100,2,100,3,0,BFB,MINMAX,100,54,0,0.586957,0.413043,27
6,5,2.5,2,10000,0,100,2,100,4,0,BFB,MINMAX,100,45,0,0.218182,0.781818,12
6,5,2.5,2,10000,0,100,2,100,5,0,BFB,MINMAX,100,47,0,0.207547,0.792453,11
6,5,2.5,2,10000,0,100,2,5000,3,0,BFB,MINMAX,100,56,0,0.727273,0.272727,32
6,5,2.5,2,10000,0,100,2,5000,4,0,BFB,MINMAX,100,66,0,0.705882,0.294118,24
6,5,2.5,2,10000,0,100,2,5000,5,0,BFB,MINMAX,100,55,0,0.511111,0.488889,23
6,5,2.5,2,10000,0,100,2,500,3,0,BFB,MINMAX,100,54,0,0.652174,0.347826,30
6,5,2.5,2,10000,0,100,2,500,4,0,BFB,MINMAX,100,59,0,0.536585,0.463415,22
6,5,2.5,2,10000,0,100,2,500,5,0,BFB,MINMAX,100,46,0,0.240741,0.759259,13
6,5,2.5,2,10000,0,100,2,700,3,0,BFB,MINMAX,100,56,0,0.772727,0.227273,34
6,5,2.5,2,10000,0,100,2,700,4,0,BFB,MINMAX,100,44,0,0.535714,0.464286,30
6,5,2.5,2,10000,0,100,2,700,5,0,BFB,MINMAX,100,49,0,0.313726,0.686275,16
6,5,2.5,2,1000,0,100,2,1000,3,0,BFB,MINMAX,100,61,0,0.666667,0.333333,26
6,5,2.5,2,1000,0,100,2,1000,4,0,BFB,MINMAX,100,56,0,0.659091,0.340909,29
6,5,2.5,2,1000,0,100,2,1000,5,0,BFB,MINMAX,100,52,0,0.354167,0.645833,17
6,5,2.5,2,1000,0,100,2,1000,6,0,BFB,MINMAX,100,46,0,0.222222,0.777778,12
6,5,2.5,2,1000,0,100,2,100,3,0,BFB,MINMAX,100,60,0,0.45,0.55,18
6,5,2.5,2,1000,0,100,2,100,4,0,BFB,MINMAX,100,44,0,0.232143,0.767857,13
6,5,2.5,2,1000,0,100,2,100,5,0,BFB,MINMAX,100,40,0,0.233333,0.766667,14
6,5,2.5,2,1000,0,100,2,100,6,0,BFB,MINMAX,100,42,0,0.017241,0.982759,1
6,5,2.5,2,1000,0,100,2,5000,3,0,BFB,MINMAX,100,57,0,0.72093,0.27907,31
6,5,2.5,2,1000,0,100,2,5000,4,0,BFB,MINMAX,100,52,0,0.375,0.625,18
6,5,2.5,2,1000,0,100,2,5000,5,0,BFB,MINMAX,100,56,0,0.295455,0.704545,13
6,5,2.5,2,1000,0,100,2,5000,6,0,BFB,MINMAX,100,47,0,0.283019,0.716981,15
6,5,2.5,2,1000,0,100,2,500,3,0,BFB,MINMAX,100,47,0,0.528302,0.471698,28
6,5,2.5,2,1000,0,100,2,500,4,0,BFB,MINMAX,100,52,0,0.4375,0.5625,21
6,5,2.5,2,1000,0,100,2,500,5,0,BFB,MINMAX,100,59,0,0.365854,0.634146,15
6,5,2.5,2,1000,0,100,2,500,6,0,BFB,MINMAX,100,39,0,0.032787,0.967213,2
6,5,2.5,2,1000,0,100,2,700,3,0,BFB,MINMAX,100,43,0,0.754386,0.245614,43
6,5,2.5,2,1000,0,100,2,700,4,0,BFB,MINMAX,100,57,0,0.604651,0.395349,26
6,5,2.5,2,1000,0,100,2,700,5,0,BFB,MINMAX,100,59,0,0.292683,0.707317,12
6,5,2.5,2,1000,0,100,2,700,6,0,BFB,MINMAX,100,45,0,0.290909,0.709091,16
6,5,2.5,2,15000,0,100,2,1000,3,0,BFB,MINMAX,100,57,0,0.651163,0.348837,28
6,5,2.5,2,15000,0,100,2,1000,4,0,BFB,MINMAX,100,63,0,0.567568,0.432432,21
6,5,2.5,2,15000,0,100,2,1000,5,0,BFB,MINMAX,100,54,0,0.369565,0.630435,17
6,5,2.5,2,15000,0,100,2,100,3,0,BFB,MINMAX,100,58,0,0.547619,0.452381,23
6,5,2.5,2,15000,0,100,2,100,4,0,BFB,MINMAX,100,59,0,0.268293,0.731707,11
6,5,2.5,2,15000,0,100,2,100,5,0,BFB,MINMAX,100,49,0,0.156863,0.843137,8
6,5,2.5,2,15000,0,100,2,5000,3,0,BFB,MINMAX,100,55,0,0.933333,0.066667,42
6,5,2.5,2,15000,0,100,2,5000,4,0,BFB,MINMAX,100,53,0,0.702128,0.297872,33
6,5,2.5,2,15000,0,100,2,5000,5,0,BFB,MINMAX,100,64,0,0.777778,0.222222,28
6,5,2.5,2,15000,0,100,2,500,3,0,BFB,MINMAX,100,47,0,0.698113,0.301887,37
6,5,2.5,2,15000,0,100,2,500,4,0,BFB,MINMAX,100,55,0,0.466667,0.533333,21
6,5,2.5,2,15000,0,100,2,500,5,0,BFB,MINMAX,100,49,0,0.27451,0.72549,14
6,5,2.5,2,15000,0,100,2,700,3,0,BFB,MINMAX,100,47,0,0.754717,0.245283,40
6,5,2.5,2,15000,0,100,2,700,4,0,BFB,MINMAX,100,50,0,0.56,0.44,28
6,5,2.5,2,15000,0,100,2,700,5,0,BFB,MINMAX,100,54,0,0.369565,0.630435,17
6,5,2.5,2,5000,0,100,2,1000,3,0,BFB,MINMAX,100,46,0,0.722222,0.277778,39
6,5,2.5,2,5000,0,100,2,1000,4,0,BFB,MINMAX,100,50,0,0.62,0.38,31
6,5,2.5,2,5000,0,100,2,1000,5,0,BFB,MINMAX,100,60,0,0.2,0.8,8
6,5,2.5,2,5000,0,100,2,1000,6,0,BFB,MINMAX,100,50,0,0.24,0.76,12
6,5,2.5,2,5000,0,100,2,100,3,0,BFB,MINMAX,100,44,0,0.553571,0.446429,31
6,5,2.5,2,5000,0,100,2,100,4,0,BFB,MINMAX,100,40,0,0.3,0.7,18
6,5,2.5,2,5000,0,100,2,100,5,0,BFB,MINMAX,100,53,0,0.085106,0.914894,4
6,5,2.5,2,5000,0,100,2,100,6,0,BFB,MINMAX,100,44,0,0.053571,0.946429,3
6,5,2.5,2,5000,0,100,2,5000,3,0,BFB,MINMAX,100,56,0,0.818182,0.181818,36
6,5,2.5,2,5000,0,100,2,5000,4,0,BFB,MINMAX,100,54,0,0.695652,0.304348,32
6,5,2.5,2,5000,0,100,2,5000,5,0,BFB,MINMAX,100,61,0,0.717949,0.282051,28
6,5,2.5,2,5000,0,100,2,5000,6,0,BFB,MINMAX,100,71,0,0.586207,0.413793,17
6,5,2.5,2,5000,0,100,2,500,3,0,BFB,MINMAX,100,58,0,0.690476,0.309524,29
6,5,2.5,2,5000,0,100,2,500,4,0,BFB,MINMAX,100,48,0,0.384615,0.615385,20
6,5,2.5,2,5000,0,100,2,500,5,0,BFB,MINMAX,100,56,0,0.318182,0.681818,14
6,5,2.5,2,5000,0,100,2,500,6,0,BFB,MINMAX,100,43,0,0.192982,0.807018,11
6,5,2.5,2,5000,0,100,2,700,3,0,BFB,MINMAX,100,49,0,0.647059,0.352941,33
6,5,2.5,2,5000,0,100,2,700,4,0,BFB,MINMAX,100,53,0,0.510638,0.489362,24
6,5,2.5,2,5000,0,100,2,700,5,0,BFB,MINMAX,100,55,0,0.333333,0.666667,15
6,5,2.5,2,5000,0,100,2,700,6,0,BFB,MINMAX,100,41,0,0.271186,0.728814,16
6,5,2.5,3,100000,0,100,2,1000,3,0,BFB,MINMAX,100,49,0,0.862745,0.137255,44
6,5,2.5,3,100000,0,100,2,1000,4,0,BFB,MINMAX,100,62,0,0.789474,0.210526,30
6,5,2.5,3,100000,0,100,2,1000,5,0,BFB,MINMAX,100,58,0,0.52381,0.47619,22
6,5,2.5,3,100000,0,100,2,100,4,0,BFB,MINMAX,100,52,0,0.333333,0.666667,16
6,5,2.5,3,100000,0,100,2,5000,3,0,BFB,MINMAX,100,50,0,0.82,0.18,41
6,5,2.5,3,100000,0,100,2,5000,4,0,BFB,MINMAX,100,59,0,0.707317,0.292683,29
6,5,2.5,3,100000,0,100,2,5000,5,0,BFB,MINMAX,100,68,0,0.78125,0.21875,25
6,5,2.5,3,100000,0,100,2,500,3,0,BFB,MINMAX,100,46,0,0.62963,0.37037,34
6,5,2.5,3,100000,0,100,2,500,4,0,BFB,MINMAX,100,56,0,0.681818,0.318182,30
6,5,2.5,3,100000,0,100,2,500,5,0,BFB,MINMAX,100,58,0,0.547619,0.452381,23
6,5,2.5,3,100000,0,100,2,700,3,0,BFB,MINMAX,100,54,0,0.76087,0.23913,35
6,5,2.5,3,100000,0,100,2,700,4,0,BFB,MINMAX,100,55,0,0.533333,0.466667,24
6,5,2.5,3,100000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.489796,0.510204,24
6,5,2.5,3,10000,0,100,2,1000,3,0,BFB,MINMAX,100,59,0,0.902439,0.097561,37
6,5,2.5,3,10000,0,100,2,1000,4,0,BFB,MINMAX,100,50,0,0.64,0.36,32
6,5,2.5,3,10000,0,100,2,1000,5,0,BFB,MINMAX,100,60,0,0.575,0.425,23
6,5,2.5,3,10000,0,100,2,100,3,0,BFB,MINMAX,100,54,0,0.521739,0.478261,24
6,5,2.5,3,10000,0,100,2,100,4,0,BFB,MINMAX,100,54,0,0.304348,0.695652,14
6,5,2.5,3,10000,0,100,2,100,5,0,BFB,MINMAX,100,45,0,0.272727,0.727273,15
6,5,2.5,3,10000,0,100,2,5000,3,0,BFB,MINMAX,100,58,0,0.761905,0.238095,32
6,5,2.5,3,10000,0,100,2,5000,4,0,BFB,MINMAX,100,67,0,0.666667,0.333333,22
6,5,2.5,3,10000,0,100,2,5000,5,0,BFB,MINMAX,100,64,0,0.666667,0.333333,24
6,5,2.5,3,10000,0,100,2,500,3,0,BFB,MINMAX,100,46,0,0.740741,0.259259,40
6,5,2.5,3,10000,0,100,2,500,4,0,BFB,MINMAX,100,52,0,0.5625,0.4375,27
6,5,2.5,3,10000,0,100,2,500,5,0,BFB,MINMAX,100,53,0,0.404255,0.595745,19
6,5,2.5,3,10000,0,100,2,700,3,0,BFB,MINMAX,100,56,0,0.818182,0.181818,36
6,5,2.5,3,10000,0,100,2,700,4,0,BFB,MINMAX,100,53,0,0.638298,0.361702,30
6,5,2.5,3,10000,0,100,2,700,5,0,BFB,MINMAX,100,55,0,0.577778,0.422222,26
6,5,2.5,3,1000,0,100,2,1000,3,0,BFB,MINMAX,100,52,0,0.770833,0.229167,37
6,5,2.5,3,1000,0,100,2,1000,4,0,BFB,MINMAX,100,46,0,0.518519,0.481481,28
6,5,2.5,3,1000,0,100,2,1000,5,0,BFB,MINMAX,100,46,0,0.37037,0.62963,20
6,5,2.5,3,1000,0,100,2,1000,6,0,BFB,MINMAX,100,46,0,0.259259,0.740741,14
6,5,2.5,3,1000,0,100,2,100,3,0,BFB,MINMAX,100,49,0,0.568627,0.431373,29
6,5,2.5,3,1000,0,100,2,100,4,0,BFB,MINMAX,100,44,0,0.303571,0.696429,17
6,5,2.5,3,1000,0,100,2,100,5,0,BFB,MINMAX,100,51,0,0.142857,0.857143,7
6,5,2.5,3,1000,0,100,2,100,6,0,BFB,MINMAX,100,34,0,0.075758,0.924242,5
6,5,2.5,3,1000,0,100,2,5000,3,0,BFB,MINMAX,100,57,0,0.72093,0.27907,31
6,5,2.5,3,1000,0,100,2,5000,4,0,BFB,MINMAX,100,52,0,0.375,0.625,18
6,5,2.5,3,1000,0,100,2,5000,5,0,BFB,MINMAX,100,56,0,0.295455,0.704545,13
6,5,2.5,3,1000,0,100,2,5000,6,0,BFB,MINMAX,100,47,0,0.283019,0.716981,15
6,5,2.5,3,1000,0,100,2,500,3,0,BFB,MINMAX,100,52,0,0.541667,0.458333,26
6,5,2.5,3,1000,0,100,2,500,4,0,BFB,MINMAX,100,53,0,0.425532,0.574468,20
6,5,2.5,3,1000,0,100,2,500,5,0,BFB,MINMAX,100,53,0,0.319149,0.680851,15
6,5,2.5,3,1000,0,100,2,500,6,0,BFB,MINMAX,100,47,0,0.207547,0.792453,11
6,5,2.5,3,1000,0,100,2,700,3,0,BFB,MINMAX,100,52,0,0.729167,0.270833,35
6,5,2.5,3,1000,0,100,2,700,4,0,BFB,MINMAX,100,49,0,0.431373,0.568627,22
6,5,2.5,3,1000,0,100,2,700,5,0,BFB,MINMAX,100,51,0,0.326531,0.673469,16
6,5,2.5,3,1000,0,100,2,700,6,0,BFB,MINMAX,100,46,0,0.185185,0.814815,10
6,5,2.5,3,15000,0,100,2,1000,3,0,BFB,MINMAX,100,56,0,0.818182,0.181818,36
6,5,2.5,3,15000,0,100,2,1000,4,0,BFB,MINMAX,100,62,0,0.578947,0.421053,22
6,5,2.5,3,15000,0,100,2,1000,5,0,BFB,MINMAX,100,53,0,0.468085,0.531915,22
6,5,2.5,3,15000,0,100,2,100,3,0,BFB,MINMAX,100,54,0,0.478261,0.521739,22
6,5,2.5,3,15000,0,100,2,100,4,0,BFB,MINMAX,100,53,0,0.276596,0.723404,13
6,5,2.5,3,15000,0,100,2,100,5,0,BFB,MINMAX,100,55,0,0.244444,0.755556,11
6,5,2.5,3,15000,0,100,2,5000,3,0,BFB,MINMAX,100,56,0,0.795455,0.204545,35
6,5,2.5,3,15000,0,100,2,5000,4,0,BFB,MINMAX,100,63,0,0.675676,0.324324,25
6,5,2.5,3,15000,0,100,2,5000,5,0,BFB,MINMAX,100,60,0,0.7,0.3,28
6,5,2.5,3,15000,0,100,2,500,3,0,BFB,MINMAX,100,42,0,0.689655,0.310345,40
6,5,2.5,3,15000,0,100,2,500,4,0,BFB,MINMAX,100,56,0,0.681818,0.318182,30
6,5,2.5,3,15000,0,100,2,500,5,0,BFB,MINMAX,100,44,0,0.428571,0.571429,24
6,5,2.5,3,15000,0,100,2,700,3,0,BFB,MINMAX,100,60,0,0.8,0.2,32
6,5,2.5,3,15000,0,100,2,700,4,0,BFB,MINMAX,100,46,0,0.592593,0.407407,32
6,5,2.5,3,15000,0,100,2,700,5,0,BFB,MINMAX,100,62,0,0.421053,0.578947,16
6,5,2.5,3,5000,0,100,2,1000,3,0,BFB,MINMAX,100,48,0,0.865385,0.134615,45
6,5,2.5,3,5000,0,100,2,1000,4,0,BFB,MINMAX,100,57,0,0.627907,0.372093,27
6,5,2.5,3,5000,0,100,2,1000,5,0,BFB,MINMAX,100,63,0,0.405405,0.594595,15
6,5,2.5,3,5000,0,100,2,1000,6,0,BFB,MINMAX,100,59,0,0.195122,0.804878,8
6,5,2.5,3,5000,0,100,2,100,3,0,BFB,MINMAX,100,57,0,0.604651,0.395349,26
6,5,2.5,3,5000,0,100,2,100,4,0,BFB,MINMAX,100,44,0,0.285714,0.714286,16
6,5,2.5,3,5000,0,100,2,100,5,0,BFB,MINMAX,100,47,0,0.169811,0.830189,9
6,5,2.5,3,5000,0,100,2,100,6,0,BFB,MINMAX,100,46,0,0.074074,0.925926,4
6,5,2.5,3,5000,0,100,2,5000,3,0,BFB,MINMAX,100,62,0,0.763158,0.236842,29
6,5,2.5,3,5000,0,100,2,5000,4,0,BFB,MINMAX,100,55,0,0.666667,0.333333,30
6,5,2.5,3,5000,0,100,2,5000,5,0,BFB,MINMAX,100,56,0,0.454545,0.545455,20
6,5,2.5,3,5000,0,100,2,5000,6,0,BFB,MINMAX,100,49,0,0.372549,0.627451,19
6,5,2.5,3,5000,0,100,2,500,3,0,BFB,MINMAX,100,48,0,0.788462,0.211538,41
6,5,2.5,3,5000,0,100,2,500,4,0,BFB,MINMAX,100,50,0,0.5,0.5,25
6,5,2.5,3,5000,0,100,2,500,5,0,BFB,MINMAX,100,58,0,0.309524,0.690476,13
6,5,2.5,3,5000,0,100,2,500,6,0,BFB,MINMAX,100,44,0,0.232143,0.767857,13
6,5,2.5,3,5000,0,100,2,700,3,0,BFB,MINMAX,100,43,0,0.701754,0.298246,40
6,5,2.5,3,5000,0,100,2,700,4,0,BFB,MINMAX,100,65,0,0.6,0.4,21
6,5,2.5,3,5000,0,100,2,700,5,0,BFB,MINMAX,100,57,0,0.372093,0.627907,16
6,5,2.5,3,5000,0,100,2,700,6,0,BFB,MINMAX,100,60,0,0.3,0.7,12
6,6,0.5,1,100000,0,100,2,1000,3,0,BFB,MINMAX,100,29,0,0.985915,0.014085,70
6,6,0.5,1,100000,0,100,2,1000,4,0,BFB,MINMAX,100,41,0,0.779661,0.220339,46
6,6,0.5,1,100000,0,100,2,1000,5,0,BFB,MINMAX,100,48,0,0.596154,0.403846,31
6,6,0.5,1,100000,0,100,2,100,3,0,BFB,MINMAX,100,36,0,0.71875,0.28125,46
6,6,0.5,1,100000,0,100,2,100,4,0,BFB,MINMAX,100,38,0,0.306452,0.693548,19
6,6,0.5,1,100000,0,100,2,100,5,0,BFB,MINMAX,100,42,0,0.189655,0.810345,11
6,6,0.5,1,100000,0,100,2,5000,3,0,BFB,MINMAX,100,20,0,0.95,0.05,76
6,6,0.5,1,100000,0,100,2,5000,4,0,BFB,MINMAX,100,44,0,0.857143,0.142857,48
6,6,0.5,1,100000,0,100,2,5000,5,0,BFB,MINMAX,100,55,0,0.711111,0.288889,32
6,6,0.5,1,100000,0,100,2,500,3,0,BFB,MINMAX,100,22,0,0.948718,0.051282,74
6,6,0.5,1,100000,0,100,2,500,4,0,BFB,MINMAX,100,45,0,0.636364,0.363636,35
6,6,0.5,1,100000,0,100,2,500,5,0,BFB,MINMAX,100,54,0,0.413043,0.586957,19
6,6,0.5,1,100000,0,100,2,700,3,0,BFB,MINMAX,100,21,0,0.886076,0.113924,70
6,6,0.5,1,100000,0,100,2,700,4,0,BFB,MINMAX,100,47,0,0.716981,0.283019,38
6,6,0.5,1,100000,0,100,2,700,5,0,BFB,MINMAX,100,52,0,0.520833,0.479167,25
6,6,0.5,1,10000,0,100,2,1000,3,0,BFB,MINMAX,100,23,0,0.922078,0.077922,71
6,6,0.5,1,10000,0,100,2,1000,4,0,BFB,MINMAX,100,55,0,0.8,0.2,36
6,6,0.5,1,10000,0,100,2,1000,5,0,BFB,MINMAX,100,42,0,0.534483,0.465517,31
6,6,0.5,1,10000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.759259,0.240741,41
6,6,0.5,1,10000,0,100,2,100,4,0,BFB,MINMAX,100,46,0,0.296296,0.703704,16
6,6,0.5,1,10000,0,100,2,100,5,0,BFB,MINMAX,100,43,0,0.210526,0.789474,12
6,6,0.5,1,10000,0,100,2,5000,3,0,BFB,MINMAX,100,21,0,0.962025,0.037975,76
6,6,0.5,1,10000,0,100,2,5000,4,0,BFB,MINMAX,100,43,0,0.859649,0.140351,49
6,6,0.5,1,10000,0,100,2,5000,5,0,BFB,MINMAX,100,51,0,0.612245,0.387755,30
6,6,0.5,1,10000,0,100,2,500,3,0,BFB,MINMAX,100,34,0,0.924242,0.075758,61
6,6,0.5,1,10000,0,100,2,500,4,0,BFB,MINMAX,100,53,0,0.595745,0.404255,28
6,6,0.5,1,10000,0,100,2,500,5,0,BFB,MINMAX,100,40,0,0.4,0.6,24
6,6,0.5,1,10000,0,100,2,700,3,0,BFB,MINMAX,100,28,0,0.944444,0.055556,68
6,6,0.5,1,10000,0,100,2,700,4,0,BFB,MINMAX,100,47,0,0.754717,0.245283,40
6,6,0.5,1,10000,0,100,2,700,5,0,BFB,MINMAX,100,53,0,0.553191,0.446809,26
6,6,0.5,1,1000,0,100,2,1000,3,0,BFB,MINMAX,100,30,0,0.928571,0.071429,65
6,6,0.5,1,1000,0,100,2,1000,4,0,BFB,MINMAX,100,43,0,0.649123,0.350877,37
6,6,0.5,1,1000,0,100,2,1000,5,0,BFB,MINMAX,100,44,0,0.535714,0.464286,30
6,6,0.5,1,1000,0,100,2,1000,6,0,BFB,MINMAX,100,42,0,0.206897,0.793103,12
6,6,0.5,1,1000,0,100,2,100,3,0,BFB,MINMAX,100,34,0,0.772727,0.227273,51
6,6,0.5,1,1000,0,100,2,100,4,0,BFB,MINMAX,100,36,0,0.25,0.75,16
6,6,0.5,1,1000,0,100,2,100,5,0,BFB,MINMAX,100,42,0,0.172414,0.827586,10
6,6,0.5,1,1000,0,100,2,100,6,0,BFB,MINMAX,100,35,0,0.046154,0.953846,3
6,6,0.5,1,1000,0,100,2,5000,3,0,BFB,MINMAX,100,34,0,0.909091,0.090909,60
6,6,0.5,1,1000,0,100,2,5000,4,0,BFB,MINMAX,100,46,0,0.685185,0.314815,37
6,6,0.5,1,1000,0,100,2,5000,5,0,BFB,MINMAX,100,50,0,0.48,0.52,24
6,6,0.5,1,1000,0,100,2,5000,6,0,BFB,MINMAX,100,58,0,0.333333,0.666667,14
6,6,0.5,1,1000,0,100,2,500,3,0,BFB,MINMAX,100,29,0,0.929577,0.070423,66
6,6,0.5,1,1000,0,100,2,500,4,0,BFB,MINMAX,100,51,0,0.530612,0.469388,26
6,6,0.5,1,1000,0,100,2,500,5,0,BFB,MINMAX,100,40,0,0.333333,0.666667,20
6,6,0.5,1,1000,0,100,2,500,6,0,BFB,MINMAX,100,50,0,0.12,0.88,6
6,6,0.5,1,1000,0,100,2,700,3,0,BFB,MINMAX,100,27,0,0.958904,0.041096,70
6,6,0.5,1,1000,0,100,2,700,4,0,BFB,MINMAX,100,48,0,0.596154,0.403846,31
6,6,0.5,1,1000,0,100,2,700,5,0,BFB,MINMAX,100,50,0,0.46,0.54,23
6,6,0.5,1,1000,0,100,2,700,6,0,BFB,MINMAX,100,45,0,0.218182,0.781818,12
6,6,0.5,1,15000,0,100,2,1000,3,0,BFB,MINMAX,100,31,0,0.985507,0.014493,68
6,6,0.5,1,15000,0,100,2,1000,4,0,BFB,MINMAX,100,46,0,0.703704,0.296296,38
6,6,0.5,1,15000,0,100,2,1000,5,0,BFB,MINMAX,100,51,0,0.612245,0.387755,30
6,6,0.5,1,15000,0,100,2,100,3,0,BFB,MINMAX,100,54,0,0.73913,0.26087,34
6,6,0.5,1,15000,0,100,2,100,4,0,BFB,MINMAX,100,45,0,0.272727,0.727273,15
6,6,0.5,1,15000,0,100,2,100,5,0,BFB,MINMAX,100,38,0,0.16129,0.83871,10
6,6,0.5,1,15000,0,100,2,5000,3,0,BFB,MINMAX,100,30,0,0.957143,0.042857,67
6,6,0.5,1,15000,0,100,2,5000,4,0,BFB,MINMAX,100,48,0,0.75,0.25,39
6,6,0.5,1,15000,0,100,2,5000,5,0,BFB,MINMAX,100,45,0,0.672727,0.327273,37
6,6,0.5,1,15000,0,100,2,500,3,0,BFB,MINMAX,100,40,0,0.933333,0.066667,56
6,6,0.5,1,15000,0,100,2,500,4,0,BFB,MINMAX,100,48,0,0.634615,0.365385,33
6,6,0.5,1,15000,0,100,2,500,5,0,BFB,MINMAX,100,59,0,0.365854,0.634146,15
6,6,0.5,1,15000,0,100,2,700,3,0,BFB,MINMAX,100,29,0,0.943662,0.056338,67
6,6,0.5,1,15000,0,100,2,700,4,0,BFB,MINMAX,100,45,0,0.654545,0.345455,36
6,6,0.5,1,15000,0,100,2,700,5,0,BFB,MINMAX,100,53,0,0.489362,0.510638,23
6,6,0.5,1,5000,0,100,2,1000,3,0,BFB,MINMAX,100,29,0,0.943662,0.056338,67
6,6,0.5,1,5000,0,100,2,1000,4,0,BFB,MINMAX,100,40,0,0.766667,0.233333,46
6,6,0.5,1,5000,0,100,2,1000,5,0,BFB,MINMAX,100,54,0,0.586957,0.413043,27
6,6,0.5,1,5000,0,100,2,1000,6,0,BFB,MINMAX,100,48,0,0.211538,0.788462,11
6,6,0.5,1,5000,0,100,2,100,3,0,BFB,MINMAX,100,42,0,0.793103,0.206897,46
6,6,0.5,1,5000,0,100,2,100,4,0,BFB,MINMAX,100,55,0,0.355556,0.644444,16
6,6,0.5,1,5000,0,100,2,100,5,0,BFB,MINMAX,100,43,0,0.245614,0.754386,14
6,6,0.5,1,5000,0,100,2,100,6,0,BFB,MINMAX,100,31,0,0.144928,0.855072,10
6,6,0.5,1,5000,0,100,2,5000,3,0,BFB,MINMAX,100,27,0,1,0,73
6,6,0.5,1,5000,0,100,2,5000,4,0,BFB,MINMAX,100,40,0,0.883333,0.116667,53
6,6,0.5,1,5000,0,100,2,5000,5,0,BFB,MINMAX,100,53,0,0.744681,0.255319,35
6,6,0.5,1,5000,0,100,2,5000,6,0,BFB,MINMAX,100,55,0,0.444444,0.555556,20
6,6,0.5,1,5000,0,100,2,500,3,0,BFB,MINMAX,100,40,0,0.933333,0.066667,56
6,6,0.5,1,5000,0,100,2,500,4,0,BFB,MINMAX,100,54,0,0.76087,0.23913,35
6,6,0.5,1,5000,0,100,2,500,5,0,BFB,MINMAX,100,52,0,0.4375,0.5625,21
6,6,0.5,1,5000,0,100,2,500,6,0,BFB,MINMAX,100,45,0,0.163636,0.836364,9
6,6,0.5,1,5000,0,100,2,700,3,0,BFB,MINMAX,100,31,0,0.898551,0.101449,62
6,6,0.5,1,5000,0,100,2,700,4,0,BFB,MINMAX,100,42,0,0.741379,0.258621,43
6,6,0.5,1,5000,0,100,2,700,5,0,BFB,MINMAX,100,45,0,0.490909,0.509091,27
6,6,0.5,1,5000,0,100,2,700,6,0,BFB,MINMAX,100,47,0,0.283019,0.716981,15
6,6,0.5,2,100000,0,100,2,1000,3,0,BFB,MINMAX,100,34,0,0.969697,0.030303,64
6,6,0.5,2,100000,0,100,2,1000,4,0,BFB,MINMAX,100,41,0,0.762712,0.237288,45
6,6,0.5,2,100000,0,100,2,1000,5,0,BFB,MINMAX,100,44,0,0.535714,0.464286,30
6,6,0.5,2,100000,0,100,2,100,3,0,BFB,MINMAX,100,42,0,0.844828,0.155172,49
6,6,0.5,2,100000,0,100,2,100,4,0,BFB,MINMAX,100,41,0,0.440678,0.559322,26
6,6,0.5,2,100000,0,100,2,100,5,0,BFB,MINMAX,100,47,0,0.188679,0.811321,10
6,6,0.5,2,100000,0,100,2,5000,3,0,BFB,MINMAX,100,18,0,0.987805,0.012195,81
6,6,0.5,2,100000,0,100,2,5000,4,0,BFB,MINMAX,100,42,0,0.913793,0.086207,53
